Seq_id	Size	Description
1	5213091	NZ_CP009697.1
2	5229969	NZ_CP009328.1
3	5228731	NZ_CP009315.1
4	5209705	NZ_AP019731.1
5	5228065	NZ_AP014833.1
6	5227419	NZ_CP047098.1
7	5221627	NZ_CP009325.1
8	5228667	NZ_CP019588.1
9	5214671	NZ_CP009544.1
10	5228660	NZ_CP012730.1
11	5227094	NZ_CP012724.1
12	5228730	NZ_CP009331.1
13	5228687	NZ_CP009598.1
14	5227419	NC_012659.1
15	5227452	NZ_CP047107.1
16	5227565	NZ_CP018903.1
17	5227090	NZ_CP012727.1
18	5213520	NZ_CP047131.1
19	5226939	NZ_CP014179.1
20	5227448	NZ_CP009981.1
21	5245242	NZ_CP023001.1
22	5228657	NZ_CP012721.1
23	5200187	NZ_CP010852.1
24	5231857	NZ_CP031642.1
25	5230114	NC_012581.1
26	5228599	NZ_CP029805.1
27	5229188	NZ_CP010322.1
28	5291783	NZ_CP031643.1
29	5227450	NZ_CP047111.1
30	5236981	NZ_CP007618.1
31	5228842	NZ_CP001970.2
32	5210966	NZ_CP006742.1
33	5321900	NZ_CP009902.1
34	5228828	NZ_CP001974.2
35	5228806	NZ_CP022044.1
36	5225433	NZ_CP008854.1
37	5230088	NZ_CP009464.1
38	5225746	NZ_CP047097.1
39	5229464	NZ_CP007666.1
40	5213498	NZ_CP008846.1
41	5222128	NZ_CP009341.1
42	5227079	NZ_CP012728.1
43	5227292	NZ_CP015779.1
44	5219278	NZ_AP018443.1
45	5227091	NZ_CP012725.1
46	5227092	NZ_CP012729.1
47	5227419	NC_007530.2
48	5227419	NZ_CP047099.1
49	5210541	NZ_CP009700.1
50	5227683	NZ_CP001974.1
51	5218947	NC_017729.1
52	5228656	NZ_CP012720.1
53	5227060	NZ_CP012726.1
54	5227293	NC_003997.3
55	5227496	NZ_CP009541.1
56	5228656	NZ_CP012723.1
57	5213292	NZ_CP029323.1
58	5227170	NZ_CP008853.1
59	5200078	NZ_CP009476.1
60	5228658	NZ_CP012722.1
61	5228663	NC_005945.1
62	5227438	NZ_CP047104.1
63	5227898	NZ_CP001970.1
--------------------------------------------------------------------------------
Block #214
Seq_id	Strand	Start	End	Length
--------------------------------------------------------------------------------
Block #106
Seq_id	Strand	Start	End	Length
1	+	2607702	2613845	6143
2	+	3410850	3416993	6143
3	+	1192691	1198834	6143
4	+	3509702	3515845	6143
5	-	852795	846652	6143
6	-	3002956	2996813	6143
7	-	593322	587179	6143
8	+	4617566	4623709	6143
9	-	257912	251769	6143
10	+	4617559	4623702	6143
11	+	4615993	4622136	6143
12	-	2059916	2053773	6143
13	-	247156	241013	6143
14	+	4616366	4622509	6143
15	-	2370746	2364603	6143
16	+	4616596	4622739	6143
17	+	4615989	4622132	6143
18	+	4601545	4607688	6143
19	+	4616166	4622309	6143
20	-	5102769	5096626	6143
21	+	2382300	2388443	6143
22	+	4617556	4623699	6143
23	+	4871236	4877379	6143
24	+	4590643	4596786	6143
25	+	4618678	4624821	6143
26	+	4617285	4623428	6143
27	+	2334569	2340712	6143
28	+	4676131	4682273	6142
29	-	3483999	3477856	6143
30	-	4637149	4631006	6143
31	+	4617748	4623891	6143
32	+	4599950	4606093	6143
33	-	2470273	2464130	6143
34	+	4617723	4623866	6143
35	+	2189042	2195185	6143
36	+	4614518	4620662	6144
37	-	1708085	1701942	6143
38	+	3766568	3772711	6143
39	+	3490294	3496437	6143
40	+	4601942	4608085	6143
41	+	1915963	1922106	6143
42	+	4615978	4622121	6143
43	+	4616339	4622482	6143
44	+	4608132	4614275	6143
45	+	4615990	4622133	6143
46	+	4615991	4622134	6143
47	+	4616466	4622609	6143
48	+	4993970	5000113	6143
49	-	2974094	2967951	6143
50	+	4616573	4622716	6143
51	+	4607706	4613849	6143
52	+	4617555	4623698	6143
53	+	4615959	4622102	6143
54	+	4616339	4622482	6143
55	-	3236584	3230441	6143
56	+	4617555	4623698	6143
57	+	4601628	4607771	6143
58	+	4616068	4622211	6143
59	-	3372143	3366000	6143
60	+	4617557	4623700	6143
61	+	4617562	4623705	6143
62	+	2375131	2381274	6143
63	+	4616817	4622960	6143
--------------------------------------------------------------------------------
Block #107
Seq_id	Strand	Start	End	Length
1	+	2615469	2629468	13999
2	+	3418617	3432614	13997
3	+	1200458	1214456	13998
4	+	3517469	3531468	13999
5	-	845028	831030	13998
6	-	2995189	2981191	13998
7	-	585555	571557	13998
8	+	4625333	4639331	13998
9	-	250145	236147	13998
10	+	4625326	4639324	13998
11	+	4623760	4637758	13998
12	-	2052170	2038172	13998
13	-	239389	225391	13998
14	+	4624133	4638131	13998
15	-	2362979	2348981	13998
16	+	4624363	4638362	13999
17	+	4623756	4637754	13998
18	+	4609312	4623311	13999
19	+	4623933	4637931	13998
20	-	5095002	5081004	13998
21	+	2390067	2404065	13998
22	+	4625323	4639321	13998
23	+	4879003	4893001	13998
24	+	4598881	4612985	14104
25	+	4626445	4640442	13997
26	+	4625052	4639050	13998
27	+	2342336	2356334	13998
28	+	4682435	4696306	13871
29	-	3476232	3462234	13998
30	-	4629382	4615384	13998
31	+	4625515	4639513	13998
32	+	4607717	4621716	13999
33	-	2462506	2448507	13999
34	+	4625490	4639488	13998
35	+	2196809	2210807	13998
36	+	4622285	4636282	13997
37	-	1700318	1686321	13997
38	+	3774335	3788333	13998
39	+	3498061	3512058	13997
40	+	4609709	4623708	13999
41	+	1923730	1937728	13998
42	+	4623745	4637743	13998
43	+	4624106	4638104	13998
44	+	4615878	4629876	13998
45	+	4623757	4637755	13998
46	+	4623758	4637756	13998
47	+	4624233	4638231	13998
48	+	5001737	5015735	13998
49	-	2966327	2952328	13999
50	+	4624340	4638338	13998
51	+	4615473	4629470	13997
52	+	4625322	4639320	13998
53	+	4623726	4637724	13998
54	+	4624106	4638104	13998
55	-	3228817	3214819	13998
56	+	4625322	4639320	13998
57	+	4609395	4623394	13999
58	+	4623835	4637834	13999
59	-	3364377	3350379	13998
60	+	4625324	4639322	13998
61	+	4625329	4639327	13998
62	+	2382898	2396896	13998
63	+	4624584	4638586	14002
--------------------------------------------------------------------------------
Block #108
Seq_id	Strand	Start	End	Length
1	+	2629496	2638923	9427
2	+	3432642	3442068	9426
3	+	1214484	1223911	9427
4	+	3531496	3540923	9427
5	-	831002	821575	9427
6	-	2981163	2971736	9427
7	-	571529	562102	9427
8	+	4639359	4648786	9427
9	-	236119	226692	9427
10	+	4639352	4648779	9427
11	+	4637786	4647213	9427
12	-	2038144	2028717	9427
13	-	225363	215936	9427
14	+	4638159	4647586	9427
15	-	2348953	2339526	9427
16	+	4638390	4647817	9427
17	+	4637782	4647209	9427
18	+	4623339	4632766	9427
19	+	4637959	4647386	9427
20	-	5080976	5071549	9427
21	+	2404093	2413520	9427
22	+	4639349	4648776	9427
23	+	4893029	4902456	9427
24	+	4613900	4623326	9426
25	+	4640470	4649897	9427
26	+	4639078	4648505	9427
27	+	2356362	2365789	9427
28	+	4696334	4705761	9427
29	-	3462206	3452779	9427
30	-	4615356	4605929	9427
31	+	4639541	4648968	9427
32	+	4621744	4631171	9427
33	-	2448479	2439052	9427
34	+	4639516	4648943	9427
35	+	2210835	2220262	9427
36	+	4636310	4645736	9426
37	-	1686293	1676866	9427
38	+	3788361	3797788	9427
39	+	3512086	3521513	9427
40	+	4623736	4633163	9427
41	+	1937756	1947183	9427
42	+	4637771	4647198	9427
43	+	4638132	4647559	9427
44	+	4629904	4639331	9427
45	+	4637783	4647210	9427
46	+	4637784	4647211	9427
47	+	4638259	4647686	9427
48	+	5015763	5025190	9427
49	-	2952300	2942873	9427
50	+	4638366	4647793	9427
51	+	4629498	4638925	9427
52	+	4639348	4648775	9427
53	+	4637752	4647179	9427
54	+	4638132	4647559	9427
55	-	3214791	3205364	9427
56	+	4639348	4648775	9427
57	+	4623422	4632849	9427
58	+	4637862	4647289	9427
59	-	3350351	3340924	9427
60	+	4639350	4648777	9427
61	+	4639355	4648782	9427
62	+	2396924	2406351	9427
63	+	4638614	4648042	9428
--------------------------------------------------------------------------------
Block #109
Seq_id	Strand	Start	End	Length
1	+	2648247	2667325	19078
2	+	3451466	3470544	19078
3	+	1234790	1253868	19078
4	+	3550249	3569324	19075
5	-	812177	793099	19078
6	-	2962338	2943261	19077
7	-	552699	533621	19078
8	+	4658184	4677262	19078
9	+	4716606	4735684	19078
10	+	4658177	4677255	19078
11	+	4656611	4675689	19078
12	-	2019318	2000240	19078
13	-	206538	187460	19078
14	+	4656984	4676061	19077
15	-	2330128	2311051	19077
16	+	4657215	4676293	19078
17	+	4656607	4675685	19078
18	+	4642092	4661170	19078
19	+	4656784	4675861	19077
20	-	5062153	5043076	19077
21	+	2422918	2441996	19078
22	+	4658174	4677252	19078
23	+	4911854	4930932	19078
24	+	4638106	4657273	19167
25	+	4659295	4678373	19078
26	+	4657903	4676981	19078
27	+	2373891	2392969	19078
28	+	4716896	4735911	19015
29	-	3443381	3424304	19077
30	-	4596583	4577504	19079
31	+	4658366	4677444	19078
32	+	4640569	4659646	19077
33	-	2429686	2410607	19079
34	+	4658341	4677419	19078
35	+	2229659	2248737	19078
36	+	4655134	4674213	19079
37	-	1667470	1648392	19078
38	+	3807186	3826263	19077
39	+	3530914	3549991	19077
40	+	4642561	4661639	19078
41	+	1956807	1975883	19076
42	+	4656596	4675674	19078
43	+	4656957	4676034	19077
44	+	4648729	4667807	19078
45	+	4656608	4675686	19078
46	+	4656609	4675687	19078
47	+	4657084	4676161	19077
48	+	5034588	5053665	19077
49	-	2933546	2914469	19077
50	+	4657190	4676266	19076
51	+	4648323	4667401	19078
52	+	4658173	4677251	19078
53	+	4656577	4675655	19078
54	+	4656958	4676035	19077
55	-	3195966	3176888	19078
56	+	4658173	4677251	19078
57	+	4642247	4661325	19078
58	+	4656687	4675764	19077
59	-	3331527	3312450	19077
60	+	4658175	4677253	19078
61	+	4658180	4677258	19078
62	+	2415749	2434829	19080
63	+	4657447	4676525	19078
--------------------------------------------------------------------------------
Block #110
Seq_id	Strand	Start	End	Length
1	+	2672029	2679006	6977
2	+	3475248	3482225	6977
3	+	1258572	1265549	6977
4	+	3574028	3581005	6977
5	-	788395	781418	6977
6	-	2938557	2931580	6977
7	-	528917	521943	6974
8	+	4681968	4688945	6977
9	+	4740388	4747335	6947
10	+	4681959	4688936	6977
11	+	4680393	4687370	6977
12	-	1995536	1988589	6947
13	-	182756	175809	6947
14	+	4680765	4687742	6977
15	-	2306347	2299370	6977
16	+	4680997	4687974	6977
17	+	4680389	4687366	6977
18	+	4665874	4672851	6977
19	+	4680565	4687542	6977
20	-	5038372	5031395	6977
21	+	2446700	2453677	6977
22	+	4681956	4688933	6977
23	+	4935636	4942613	6977
24	+	4660933	4668647	7714
25	+	4683076	4690053	6977
26	+	4681685	4688662	6977
27	+	2397673	2404650	6977
28	+	4753501	4760888	7387
29	-	3419600	3412623	6977
30	-	4572800	4565763	7037
31	+	4682148	4689125	6977
32	+	4664350	4671327	6977
33	-	2405903	2398866	7037
34	+	4682123	4689099	6976
35	+	2253441	2260418	6977
36	+	4678917	4685894	6977
37	-	1643688	1636712	6976
38	+	3830967	3837944	6977
39	+	3554695	3561672	6977
40	+	4666343	4673320	6977
41	+	1980587	1987564	6977
42	+	4680378	4687355	6977
43	+	4680738	4687715	6977
44	+	4672511	4679488	6977
45	+	4680390	4687367	6977
46	+	4680391	4687368	6977
47	+	4680865	4687842	6977
48	+	5058369	5065346	6977
49	-	2909765	2902788	6977
50	+	4680970	4687946	6976
51	+	4672105	4679082	6977
52	+	4681955	4688932	6977
53	+	4680359	4687336	6977
54	+	4680739	4687716	6977
55	-	3172184	3165209	6975
56	+	4681955	4688932	6977
57	+	4666029	4673006	6977
58	+	4680468	4687444	6976
59	-	3307746	3300769	6977
60	+	4681957	4688934	6977
61	+	4681962	4688939	6977
62	+	2439533	2446510	6977
63	+	4681229	4688206	6977
--------------------------------------------------------------------------------
Block #111
Seq_id	Strand	Start	End	Length
1	+	2679609	2694625	15016
2	+	3482828	3497844	15016
3	+	1266152	1281168	15016
4	+	3581608	3596623	15015
5	-	780814	765910	14904
6	-	2930976	2916073	14903
7	-	521339	506323	15016
8	+	4689548	4704564	15016
9	+	4747938	4762954	15016
10	+	4689539	4704555	15016
11	+	4687973	4702989	15016
12	-	1987985	1972970	15015
13	-	175205	160190	15015
14	+	4688345	4703249	14904
15	-	2298766	2283863	14903
16	+	4688577	4703482	14905
17	+	4687969	4702985	15016
18	+	4673454	4688470	15016
19	+	4688145	4703049	14904
20	-	5030791	5015888	14903
21	+	2454280	2469296	15016
22	+	4689536	4704552	15016
23	+	4943216	4958232	15016
24	+	4673231	4688100	14869
25	+	4690656	4705672	15016
26	+	4689265	4704281	15016
27	+	2405253	2420269	15016
28	+	4765472	4779589	14117
29	-	3412019	3397116	14903
30	-	4565129	4550112	15017
31	+	4689728	4704744	15016
32	+	4671930	4686160	14230
33	-	2398232	2383217	15015
34	+	4689702	4704718	15016
35	+	2261021	2276037	15016
36	+	4686497	4701516	15019
37	-	1636108	1621093	15015
38	+	3838547	3853451	14904
39	+	3562275	3577291	15016
40	+	4673923	4688939	15016
41	+	1988167	2003183	15016
42	+	4687958	4702974	15016
43	+	4688318	4703222	14904
44	+	4680091	4695107	15016
45	+	4687970	4702986	15016
46	+	4687971	4702987	15016
47	+	4688445	4703349	14904
48	+	5065949	5080853	14904
49	-	2902184	2887955	14229
50	+	4688549	4703565	15016
51	+	4679691	4694707	15016
52	+	4689535	4704551	15016
53	+	4687939	4702955	15016
54	+	4688319	4703223	14904
55	-	3164605	3149590	15015
56	+	4689535	4704551	15016
57	+	4673609	4688625	15016
58	+	4688047	4703064	15017
59	-	3300165	3285150	15015
60	+	4689537	4704553	15016
61	+	4689542	4704558	15016
62	+	2447113	2462017	14904
63	+	4688809	4703825	15016
--------------------------------------------------------------------------------
Block #112
Seq_id	Strand	Start	End	Length
1	+	2699972	2705213	5241
2	+	3503191	3508432	5241
3	+	1286515	1291756	5241
4	+	3601970	3607211	5241
5	-	760563	755322	5241
6	-	2910726	2905485	5241
7	-	500976	495735	5241
8	+	4709911	4715152	5241
9	+	4768301	4773542	5241
10	+	4709902	4715143	5241
11	+	4708336	4713577	5241
12	-	1967623	1962382	5241
13	-	154843	149602	5241
14	+	4708596	4713837	5241
15	-	2278516	2273275	5241
16	+	4708829	4714070	5241
17	+	4708332	4713573	5241
18	+	4693817	4699058	5241
19	+	4708396	4713637	5241
20	-	5010541	5005300	5241
21	+	2474643	2479884	5241
22	+	4709899	4715140	5241
23	+	4963579	4968820	5241
24	+	4689819	4695394	5575
25	+	4711019	4716260	5241
26	+	4709628	4714869	5241
27	+	2425616	2430858	5242
28	+	4784652	4789777	5125
29	-	3391769	3386528	5241
30	-	4544765	4539524	5241
31	+	4710091	4715332	5241
32	+	4691507	4696748	5241
33	-	2377870	2372629	5241
34	+	4710065	4715306	5241
35	+	2281384	2286625	5241
36	+	4706863	4712103	5240
37	-	1615746	1610505	5241
38	+	3858798	3864039	5241
39	+	3582638	3587879	5241
40	+	4694286	4699527	5241
41	+	2008530	2013771	5241
42	+	4708321	4713562	5241
43	+	4708569	4713810	5241
44	+	4700454	4705695	5241
45	+	4708333	4713574	5241
46	+	4708334	4713575	5241
47	+	4708696	4713937	5241
48	+	5086200	5091441	5241
49	-	2882608	2877367	5241
50	+	4708912	4714154	5242
51	+	4700054	4705295	5241
52	+	4709898	4715139	5241
53	+	4708302	4713543	5241
54	+	4708570	4713811	5241
55	-	3144243	3139002	5241
56	+	4709898	4715139	5241
57	+	4693972	4699213	5241
58	+	4708411	4713651	5240
59	-	3279803	3274562	5241
60	+	4709900	4715141	5241
61	+	4709905	4715146	5241
62	+	2467364	2472605	5241
63	+	4709172	4714413	5241
--------------------------------------------------------------------------------
Block #113
Seq_id	Strand	Start	End	Length
1	+	2705780	2720161	14381
2	+	3508999	3523378	14379
3	+	1292323	1306702	14379
4	+	3607778	3622158	14380
5	-	754755	740376	14379
6	-	2904918	2890539	14379
7	-	495168	480789	14379
8	+	4715719	4730098	14379
9	+	4774109	4788448	14339
10	+	4715710	4730089	14379
11	+	4714144	4728523	14379
12	-	1961815	1947436	14379
13	-	149035	134696	14339
14	+	4714404	4728783	14379
15	-	2272708	2258329	14379
16	+	4714637	4729017	14380
17	+	4714140	4728519	14379
18	+	4699625	4714005	14380
19	+	4714204	4728583	14379
20	-	5004733	4990354	14379
21	+	2480451	2494830	14379
22	+	4715707	4730086	14379
23	+	4969387	4983766	14379
24	+	4711676	4726505	14829
25	+	4716827	4731206	14379
26	+	4715436	4729815	14379
27	+	2431425	2445804	14379
28	+	4793779	4809316	15537
29	-	3385961	3371582	14379
30	-	4538957	4524576	14381
31	+	4715899	4730277	14378
32	+	4697315	4711695	14380
33	-	2372062	2357682	14380
34	+	4715873	4730252	14379
35	+	2287192	2301571	14379
36	+	4712670	4727049	14379
37	-	1609938	1595559	14379
38	+	3864606	3878985	14379
39	+	3588446	3602825	14379
40	+	4700094	4714468	14374
41	+	2014338	2028713	14375
42	+	4714129	4728508	14379
43	+	4714377	4728756	14379
44	+	4706262	4720641	14379
45	+	4714141	4728520	14379
46	+	4714142	4728521	14379
47	+	4714504	4728883	14379
48	+	5092008	5106387	14379
49	-	2876800	2862420	14380
50	+	4714721	4729100	14379
51	+	4705863	4720201	14338
52	+	4715706	4730085	14379
53	+	4714110	4728489	14379
54	+	4714378	4728757	14379
55	-	3138435	3124057	14378
56	+	4715706	4730085	14379
57	+	4699780	4714160	14380
58	+	4714218	4728596	14378
59	-	3273995	3259616	14379
60	+	4715708	4730087	14379
61	+	4715713	4730092	14379
62	+	2473172	2487551	14379
63	+	4714980	4729357	14377
--------------------------------------------------------------------------------
Block #114
Seq_id	Strand	Start	End	Length
1	+	2721997	2734853	12856
2	+	3525214	3538070	12856
3	+	1308538	1321393	12855
4	+	3623994	3636851	12857
5	-	738540	725684	12856
6	-	2888703	2875847	12856
7	-	478953	466097	12856
8	+	4731934	4744790	12856
9	+	4790284	4803140	12856
10	+	4731925	4744781	12856
11	+	4730359	4743215	12856
12	-	1945600	1932744	12856
13	-	132860	120004	12856
14	+	4730619	4743475	12856
15	-	2256493	2243637	12856
16	+	4730853	4743710	12857
17	+	4730355	4743211	12856
18	+	4715841	4728698	12857
19	+	4730419	4743275	12856
20	-	4988518	4975662	12856
21	+	2496666	2509522	12856
22	+	4731922	4744778	12856
23	+	4985602	4998458	12856
24	+	4728323	4741297	12974
25	+	4733042	4745898	12856
26	+	4731651	4744508	12857
27	+	2447640	2460496	12856
28	+	4809705	4822548	12843
29	-	3369746	3356890	12856
30	-	4522740	4509883	12857
31	+	4732113	4744969	12856
32	+	4713531	4726388	12857
33	-	2355846	2342989	12857
34	+	4732088	4744944	12856
35	+	2303407	2316263	12856
36	+	4728885	4741741	12856
37	-	1593723	1580867	12856
38	+	3880821	3893677	12856
39	+	3604661	3617517	12856
40	+	4716304	4729161	12857
41	+	2030549	2043405	12856
42	+	4730344	4743200	12856
43	+	4730592	4743448	12856
44	+	4722477	4735331	12854
45	+	4730356	4743212	12856
46	+	4730357	4743213	12856
47	+	4730719	4743575	12856
48	+	5108223	5121079	12856
49	-	2860584	2847727	12857
50	+	4730936	4743791	12855
51	+	4722037	4734892	12855
52	+	4731921	4744777	12856
53	+	4730325	4743181	12856
54	+	4730593	4743449	12856
55	-	3122221	3109365	12856
56	+	4731921	4744777	12856
57	+	4715996	4728853	12857
58	+	4730432	4743287	12855
59	-	3257780	3244924	12856
60	+	4731923	4744779	12856
61	+	4731928	4744784	12856
62	+	2489387	2502243	12856
63	+	4731193	4744051	12858
--------------------------------------------------------------------------------
Block #115
Seq_id	Strand	Start	End	Length
1	+	2736405	2760177	23772
2	+	3539622	3563393	23771
3	+	1322945	1346717	23772
4	+	3638403	3662175	23772
5	-	724132	700359	23773
6	-	2874295	2850522	23773
7	-	464545	440773	23772
8	+	4746342	4770114	23772
9	+	4804692	4828464	23772
10	+	4746333	4770105	23772
11	+	4744767	4768539	23772
12	-	1931192	1907419	23773
13	-	118452	94679	23773
14	+	4745027	4768799	23772
15	-	2242085	2218312	23773
16	+	4745262	4769034	23772
17	+	4744763	4768535	23772
18	+	4730250	4754022	23772
19	+	4744827	4768599	23772
20	-	4974110	4950337	23773
21	+	2511074	2534846	23772
22	+	4746330	4770102	23772
23	+	5000010	5023782	23772
24	+	4742964	4767150	24186
25	+	4747450	4771222	23772
26	+	4746060	4769832	23772
27	+	2462048	2485815	23767
28	+	4822685	4846186	23501
29	-	3355338	3331565	23773
30	-	4508331	4484164	24167
31	+	4746521	4770293	23772
32	+	4727940	4751712	23772
33	-	2341437	2317270	24167
34	+	4746496	4770268	23772
35	+	2317815	2341587	23772
36	+	4743291	4767059	23768
37	-	1579315	1555542	23773
38	+	3895229	3919001	23772
39	+	3619069	3642841	23772
40	+	4730713	4754485	23772
41	+	2044957	2068729	23772
42	+	4744752	4768524	23772
43	+	4745000	4768772	23772
44	+	4736883	4760655	23772
45	+	4744764	4768536	23772
46	+	4744765	4768537	23772
47	+	4745127	4768899	23772
48	+	5122631	5146403	23772
49	-	2846175	2822402	23773
50	+	4745343	4769115	23772
51	+	4736444	4760216	23772
52	+	4746329	4770101	23772
53	+	4744733	4768505	23772
54	+	4745001	4768773	23772
55	-	3107813	3084040	23773
56	+	4746329	4770101	23772
57	+	4730405	4754177	23772
58	+	4744839	4768611	23772
59	-	3243372	3219600	23772
60	+	4746331	4770103	23772
61	+	4746336	4770108	23772
62	+	2503795	2527567	23772
63	+	4745603	4769374	23771
--------------------------------------------------------------------------------
Block #116
Seq_id	Strand	Start	End	Length
1	+	2766175	2777954	11779
2	+	3569391	3581169	11778
3	+	1352715	1364492	11777
4	+	3668173	3679952	11779
5	-	694362	682584	11778
6	-	2844525	2832747	11778
7	-	434776	422997	11779
8	+	4776112	4787890	11778
9	+	4834462	4846240	11778
10	+	4776103	4787881	11778
11	+	4774537	4786315	11778
12	-	1901422	1889644	11778
13	-	88682	76904	11778
14	+	4774797	4786575	11778
15	-	2212315	2200537	11778
16	+	4775032	4786811	11779
17	+	4774533	4786311	11778
18	+	4760020	4771800	11780
19	+	4774597	4786375	11778
20	-	4944340	4932562	11778
21	+	2540844	2552622	11778
22	+	4776100	4787878	11778
23	+	5029780	5041558	11778
24	+	4776152	4787930	11778
25	+	4777220	4788998	11778
26	+	4775830	4787608	11778
27	+	2491813	2503591	11778
28	+	4853142	4864891	11749
29	-	3325568	3313788	11780
30	-	4477963	4466184	11779
31	+	4776291	4788069	11778
32	+	4757710	4769489	11779
33	-	2311069	2299290	11779
34	+	4776266	4788044	11778
35	+	2347585	2359363	11778
36	+	4772906	4784683	11777
37	-	1549545	1537767	11778
38	+	3924999	3936777	11778
39	+	3648839	3660617	11778
40	+	4760483	4772263	11780
41	+	2074727	2086505	11778
42	+	4774522	4786300	11778
43	+	4774770	4786548	11778
44	+	4766506	4778284	11778
45	+	4774534	4786312	11778
46	+	4774535	4786313	11778
47	+	4774897	4786675	11778
48	+	5152401	5164179	11778
49	-	2816405	2804626	11779
50	+	4775113	4786892	11779
51	+	4766214	4777992	11778
52	+	4776099	4787877	11778
53	+	4774503	4786281	11778
54	+	4774771	4786549	11778
55	-	3078043	3066265	11778
56	+	4776099	4787877	11778
57	+	4760175	4771954	11779
58	+	4774460	4786241	11781
59	-	3213603	3201825	11778
60	+	4776101	4787879	11778
61	+	4776106	4787884	11778
62	+	2533565	2545343	11778
63	+	4775372	4787150	11778
--------------------------------------------------------------------------------
Block #117
Seq_id	Strand	Start	End	Length
1	+	2777955	2785895	7940
2	+	3581170	3589110	7940
3	+	1364493	1372433	7940
4	+	3679953	3687894	7941
5	-	682582	674643	7939
6	-	2832745	2824806	7939
7	-	422995	415054	7941
8	+	4787891	4795830	7939
9	+	4846241	4854181	7940
10	+	4787882	4795821	7939
11	+	4786316	4794255	7939
12	-	1889642	1881702	7940
13	-	76902	68962	7940
14	+	4786576	4794515	7939
15	-	2200535	2192596	7939
16	+	4786812	4794753	7941
17	+	4786312	4794251	7939
18	+	4771801	4779741	7940
19	+	4786376	4794315	7939
20	-	4932560	4924621	7939
21	+	2552623	2560562	7939
22	+	4787879	4795818	7939
23	+	5041559	5049499	7940
24	+	4789851	4797786	7935
25	+	4788999	4796939	7940
26	+	4787609	4795549	7940
27	+	2503592	2511532	7940
28	+	4866813	4874756	7943
29	-	3313786	3305847	7939
30	-	4466182	4458241	7941
31	+	4788070	4796009	7939
32	+	4769490	4777431	7941
33	-	2299288	2291347	7941
34	+	4788045	4795984	7939
35	+	2359364	2367303	7939
36	+	4784684	4792622	7938
37	-	1537765	1529825	7940
38	+	3936778	3944717	7939
39	+	3660618	3668558	7940
40	+	4772264	4780205	7941
41	+	2086506	2094446	7940
42	+	4786301	4794240	7939
43	+	4786549	4794488	7939
44	+	4778285	4786225	7940
45	+	4786313	4794252	7939
46	+	4786314	4794253	7939
47	+	4786676	4794615	7939
48	+	5164180	5172119	7939
49	-	2804624	2796683	7941
50	+	4786893	4794832	7939
51	+	4777993	4785933	7940
52	+	4787878	4795817	7939
53	+	4786282	4794221	7939
54	+	4786550	4794489	7939
55	-	3066263	3058324	7939
56	+	4787878	4795817	7939
57	+	4771955	4779895	7940
58	+	4786242	4794181	7939
59	-	3201823	3193883	7940
60	+	4787880	4795819	7939
61	+	4787885	4795824	7939
62	+	2545344	2553283	7939
63	+	4787151	4795090	7939
--------------------------------------------------------------------------------
Block #118
Seq_id	Strand	Start	End	Length
1	+	2805516	2812094	6578
2	+	3608363	3614942	6579
3	+	1391689	1398268	6579
4	+	3707515	3714094	6579
5	-	655389	648810	6579
6	-	2805552	2798973	6579
7	-	395799	389220	6579
8	+	4815085	4821664	6579
9	+	4873436	4880015	6579
10	+	4815076	4821655	6579
11	+	4813510	4820089	6579
12	-	1862447	1855868	6579
13	-	49708	43129	6579
14	+	4813770	4820349	6579
15	-	2173342	2166763	6579
16	+	4814009	4820588	6579
17	+	4813506	4820085	6579
18	+	4799362	4805941	6579
19	+	4813570	4820149	6579
20	-	4905367	4898788	6579
21	+	2579812	2586391	6579
22	+	4815073	4821652	6579
23	+	5068755	5075334	6579
24	+	4814351	4820910	6559
25	+	4816192	4822771	6579
26	+	4814805	4821384	6579
27	+	2530788	2537367	6579
28	+	4894637	4901100	6463
29	-	3286593	3280014	6579
30	-	4438578	4431999	6579
31	+	4815254	4821833	6579
32	+	4797052	4803631	6579
33	-	2271684	2265105	6579
34	+	4815239	4821818	6579
35	+	2386558	2393137	6579
36	+	4811876	4818455	6579
37	-	1510573	1503994	6579
38	+	3963972	3970551	6579
39	+	3687810	3694389	6579
40	+	4799825	4806404	6579
41	+	2112991	2119570	6579
42	+	4813495	4820074	6579
43	+	4813743	4820322	6579
44	+	4805481	4812060	6579
45	+	4813507	4820086	6579
46	+	4813508	4820087	6579
47	+	4813870	4820449	6579
48	+	5191374	5197953	6579
49	-	2777063	2770484	6579
50	+	4814088	4820667	6579
51	+	4805189	4811768	6579
52	+	4815072	4821651	6579
53	+	4813476	4820055	6579
54	+	4813744	4820323	6579
55	-	3039070	3032491	6579
56	+	4815072	4821651	6579
57	+	4799516	4806095	6579
58	+	4813438	4820017	6579
59	-	3174629	3168050	6579
60	+	4815074	4821653	6579
61	+	4815079	4821658	6579
62	+	2572538	2579117	6579
63	+	4814344	4820923	6579
--------------------------------------------------------------------------------
Block #119
Seq_id	Strand	Start	End	Length
1	+	2820842	2825931	5089
2	+	3623689	3628778	5089
3	+	1407016	1412105	5089
4	+	3722842	3727931	5089
5	-	640062	634973	5089
6	-	2790225	2785136	5089
7	-	380472	375383	5089
8	+	4830412	4835501	5089
9	+	4888763	4893852	5089
10	+	4830403	4835492	5089
11	+	4828837	4833926	5089
