assembly_accession,bioproject,biosample,wgs_master,excluded_from_refseq,refseq_category,relation_to_type_material,taxid,species_taxid,organism_name,infraspecific_name,isolate,version_status,assembly_level,release_type,genome_rep,seq_rel_date,asm_name_x,submitter,gbrs_paired_asm,paired_asm_comp,ftp_path,local_filename,strain,orig_name,to_annotate,gsize,nb_conts,L90,file,asm_name_y,name_no_strain,label
GCF_015654285.1,PRJNA224116,SAMN16777538,,,na,,300876,300876,Vibrio europaeus,strain=07/118 T2,,latest,Complete Genome,Major,Full,2020/11/23,ASM1565428v1,University of Santiago de Compostela,GCA_015654285.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/654/285/GCF_015654285.1_ASM1565428v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_015654285.1/GCF_015654285.1_ASM1565428v1_genomic.fna.gz,VIBR.0621.00259,Vibrio/1-prepare_module/tmp_files/GCF_015654285.1_ASM1565428v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_015654285.1_ASM1565428v1_genomic.fna_prepare-split125N.fna,5558698,3,2,GCF_015654285.1_ASM1565428v1_genomic.fna_prepare-split125N.fna,ASM1565428v1,07/118 T2,Vibrio europaeus 07/118 T2
GCF_000017705.1,PRJNA224116,SAMN02603960,,,na,assembly from type material,338187,680,Vibrio campbellii ATCC BAA-1116,strain=ATCC BAA-1116; BB120,,latest,Complete Genome,Major,Full,2007/08/28,ASM1770v1,The Vibrio harveyi Genome Sequencing Project,GCA_000017705.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/017/705/GCF_000017705.1_ASM1770v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_000017705.1/GCF_000017705.1_ASM1770v1_genomic.fna.gz,VIBR.0621.00260,Vibrio/1-prepare_module/tmp_files/GCF_000017705.1_ASM1770v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_000017705.1_ASM1770v1_genomic.fna_prepare-split125N.fna,6058377,3,2,GCF_000017705.1_ASM1770v1_genomic.fna_prepare-split125N.fna,ASM1770v1,ATCC BAA-1116; BB120,Vibrio campbellii ATCC BAA-1116 ATCC BAA-1116; BB120
GCF_000464435.1,PRJNA224116,SAMN02603672,,,na,assembly from type material,338187,680,Vibrio campbellii ATCC BAA-1116,strain=ATCC BAA-1116,,latest,Complete Genome,Major,Full,2013/09/04,ASM46443v1,Naval Research Laboratory,GCA_000464435.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/464/435/GCF_000464435.1_ASM46443v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_000464435.1/GCF_000464435.1_ASM46443v1_genomic.fna.gz,VIBR.0621.00261,Vibrio/1-prepare_module/tmp_files/GCF_000464435.1_ASM46443v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_000464435.1_ASM46443v1_genomic.fna_prepare-split125N.fna,6031829,3,2,GCF_000464435.1_ASM46443v1_genomic.fna_prepare-split125N.fna,ASM46443v1,ATCC BAA-1116,Vibrio campbellii ATCC BAA-1116
GCF_000016245.1,PRJNA224116,SAMN02604040,,,na,,345073,666,Vibrio cholerae O395,strain=O395,,latest,Complete Genome,Major,Full,2007/05/08,ASM1624v1,TIGR,GCA_000016245.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/016/245/GCF_000016245.1_ASM1624v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_000016245.1/GCF_000016245.1_ASM1624v1_genomic.fna.gz,VIBR.0621.00168,Vibrio/1-prepare_module/tmp_files/GCF_000016245.1_ASM1624v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_000016245.1_ASM1624v1_genomic.fna_prepare-split125N.fna,4132319,2,2,GCF_000016245.1_ASM1624v1_genomic.fna_prepare-split125N.fna,ASM1624v1,O395,Vibrio cholerae O395
GCF_002849855.1,PRJNA224116,SAMN06105395,,,representative genome,assembly from type material,512649,512649,Vibrio azureus,strain=LC2-005,,latest,Chromosome,Major,Full,2018/01/03,ASM284985v1,"Atmosphere and Ocean Research Institute, The University of Tokyo",GCA_002849855.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/849/855/GCF_002849855.1_ASM284985v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_002849855.1/GCF_002849855.1_ASM284985v1_genomic.fna.gz,VIBR.0621.00291,Vibrio/1-prepare_module/tmp_files/GCF_002849855.1_ASM284985v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_002849855.1_ASM284985v1_genomic.fna_prepare-split125N.fna,4833901,4,2,GCF_002849855.1_ASM284985v1_genomic.fna_prepare-split125N.fna,ASM284985v1,LC2-005,Vibrio azureus LC2-005
GCF_000021605.1,PRJNA224116,SAMN02603897,,,na,,579112,666,Vibrio cholerae M66-2,strain=M66-2,,latest,Complete Genome,Major,Full,2009/04/20,ASM2160v1,TEDA School of Biological Sciences and Biotechnology,GCA_000021605.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/021/605/GCF_000021605.1_ASM2160v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_000021605.1/GCF_000021605.1_ASM2160v1_genomic.fna.gz,VIBR.0621.00169,Vibrio/1-prepare_module/tmp_files/GCF_000021605.1_ASM2160v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_000021605.1_ASM2160v1_genomic.fna_prepare-split125N.fna,3938905,2,2,GCF_000021605.1_ASM2160v1_genomic.fna_prepare-split125N.fna,ASM2160v1,M66-2,Vibrio cholerae M66-2
GCF_000022585.1,PRJNA224116,SAMN02603569,,,na,,593588,666,Vibrio cholerae MJ-1236,strain=MJ-1236,,latest,Complete Genome,Major,Full,2009/05/04,ASM2258v1,"Los Alamos National Laboratory (LANL), National Microbial Pathogen Data Resource (NMPDR)",GCA_000022585.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/022/585/GCF_000022585.1_ASM2258v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_000022585.1/GCF_000022585.1_ASM2258v1_genomic.fna.gz,VIBR.0621.00170,Vibrio/1-prepare_module/tmp_files/GCF_000022585.1_ASM2258v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_000022585.1_ASM2258v1_genomic.fna_prepare-split125N.fna,4236368,2,2,GCF_000022585.1_ASM2258v1_genomic.fna_prepare-split125N.fna,ASM2258v1,MJ-1236,Vibrio cholerae MJ-1236
GCF_002218025.2,PRJNA224116,SAMD00080446,,,na,assembly from type material,673372,673372,Vibrio casei,strain=DSM 22364,,latest,Complete Genome,Major,Full,2018/06/06,ASM221802v2,"Laboratory of Microbiology, Division of Marine Life Science, Faculty of Fisheries Sciences, Hokkaido University",GCA_002218025.2,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/218/025/GCF_002218025.2_ASM221802v2,./Vibrio/1-prepare_module/refseq/bacteria/GCF_002218025.2/GCF_002218025.2_ASM221802v2_genomic.fna.gz,VIBR.0621.00306,Vibrio/1-prepare_module/tmp_files/GCF_002218025.2_ASM221802v2_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_002218025.2_ASM221802v2_genomic.fna_prepare-split125N.fna,4140771,5,2,GCF_002218025.2_ASM221802v2_genomic.fna_prepare-split125N.fna,ASM221802v2,DSM 22364,Vibrio casei DSM 22364
GCF_000091465.1,PRJNA224116,SAMEA2271989,,,representative genome,,693153,693153,Vibrio atlanticus,strain=LGP32,,latest,Complete Genome,Major,Full,2009/02/13,ASM9146v1,Institut Pasteur,GCA_000091465.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/091/465/GCF_000091465.1_ASM9146v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_000091465.1/GCF_000091465.1_ASM9146v1_genomic.fna.gz,VIBR.0621.00171,Vibrio/1-prepare_module/tmp_files/GCF_000091465.1_ASM9146v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_000091465.1_ASM9146v1_genomic.fna_prepare-split125N.fna,4974818,2,2,GCF_000091465.1_ASM9146v1_genomic.fna_prepare-split125N.fna,ASM9146v1,LGP32,Vibrio atlanticus LGP32
GCF_001310575.2,PRJNA224116,SAMN04128477,,,na,,696485,696485,Vibrio owensii,strain=SH14,,latest,Complete Genome,Major,Full,2019/11/12,ASM131057v2,ShangHai Ocean University,GCA_001310575.2,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/310/575/GCF_001310575.2_ASM131057v2,./Vibrio/1-prepare_module/refseq/bacteria/GCF_001310575.2/GCF_001310575.2_ASM131057v2_genomic.fna.gz,VIBR.0621.00292,Vibrio/1-prepare_module/tmp_files/GCF_001310575.2_ASM131057v2_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_001310575.2_ASM131057v2_genomic.fna_prepare-split125N.fna,6268213,4,2,GCF_001310575.2_ASM131057v2_genomic.fna_prepare-split125N.fna,ASM131057v2,SH14,Vibrio owensii SH14
GCF_002021755.1,PRJNA224116,SAMN05213947,,,representative genome,,696485,696485,Vibrio owensii,strain=XSBZ03,,latest,Complete Genome,Major,Full,2017/03/06,ASM202175v1,Hainan University,GCA_002021755.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/021/755/GCF_002021755.1_ASM202175v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_002021755.1/GCF_002021755.1_ASM202175v1_genomic.fna.gz,VIBR.0621.00172,Vibrio/1-prepare_module/tmp_files/GCF_002021755.1_ASM202175v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_002021755.1_ASM202175v1_genomic.fna_prepare-split125N.fna,5890205,2,2,GCF_002021755.1_ASM202175v1_genomic.fna_prepare-split125N.fna,ASM202175v1,XSBZ03,Vibrio owensii XSBZ03
GCF_002887655.1,PRJNA224116,SAMD00019129,,,na,,696485,696485,Vibrio owensii,strain=051011B,,latest,Complete Genome,Major,Full,2018/01/17,ASM288765v1,Academia Sinica,GCA_002887655.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/887/655/GCF_002887655.1_ASM288765v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_002887655.1/GCF_002887655.1_ASM288765v1_genomic.fna.gz,VIBR.0621.00262,Vibrio/1-prepare_module/tmp_files/GCF_002887655.1_ASM288765v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_002887655.1_ASM288765v1_genomic.fna_prepare-split125N.fna,6261380,3,2,GCF_002887655.1_ASM288765v1_genomic.fna_prepare-split125N.fna,ASM288765v1,051011B,Vibrio owensii 051011B
GCF_003691505.1,PRJNA224116,SAMN09874178,,,na,,696485,696485,Vibrio owensii,strain=1700302,,latest,Complete Genome,Major,Full,2018/10/28,ASM369150v1,Zhejiang Mariculture Research Institute,GCA_003691505.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/691/505/GCF_003691505.1_ASM369150v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_003691505.1/GCF_003691505.1_ASM369150v1_genomic.fna.gz,VIBR.0621.00293,Vibrio/1-prepare_module/tmp_files/GCF_003691505.1_ASM369150v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_003691505.1_ASM369150v1_genomic.fna_prepare-split125N.fna,6424315,4,2,GCF_003691505.1_ASM369150v1_genomic.fna_prepare-split125N.fna,ASM369150v1,1700302,Vibrio owensii 1700302
GCF_003691545.1,PRJNA224116,SAMN09878769,,,na,,696485,696485,Vibrio owensii,strain=V180403,,latest,Complete Genome,Major,Full,2018/10/28,ASM369154v1,Zhejiang Mariculture Research Institute,GCA_003691545.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/691/545/GCF_003691545.1_ASM369154v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_003691545.1/GCF_003691545.1_ASM369154v1_genomic.fna.gz,VIBR.0621.00294,Vibrio/1-prepare_module/tmp_files/GCF_003691545.1_ASM369154v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_003691545.1_ASM369154v1_genomic.fna_prepare-split125N.fna,6418562,4,2,GCF_003691545.1_ASM369154v1_genomic.fna_prepare-split125N.fna,ASM369154v1,V180403,Vibrio owensii V180403
GCF_000217675.1,PRJNA224116,SAMN02603689,,,na,,882102,55601,Vibrio anguillarum 775,strain=775,,latest,Complete Genome,Major,Full,2011/06/09,ASM21767v1,Oregon Health and Science University,GCA_000217675.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/217/675/GCF_000217675.1_ASM21767v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_000217675.1/GCF_000217675.1_ASM21767v1_genomic.fna.gz,VIBR.0621.00173,Vibrio/1-prepare_module/tmp_files/GCF_000217675.1_ASM21767v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_000217675.1_ASM21767v1_genomic.fna_prepare-split125N.fna,4052047,2,2,GCF_000217675.1_ASM21767v1_genomic.fna_prepare-split125N.fna,ASM21767v1,775,Vibrio anguillarum 775
GCF_000462975.1,PRJNA224116,SAMN02604340,,,na,,882944,55601,Vibrio anguillarum M3,strain=M3,,latest,Complete Genome,Major,Full,2013/08/30,ASM46297v1,YSFRI,GCA_000462975.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/462/975/GCF_000462975.1_ASM46297v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_000462975.1/GCF_000462975.1_ASM46297v1_genomic.fna.gz,VIBR.0621.00263,Vibrio/1-prepare_module/tmp_files/GCF_000462975.1_ASM46297v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_000462975.1_ASM46297v1_genomic.fna_prepare-split125N.fna,4117885,3,2,GCF_000462975.1_ASM46297v1_genomic.fna_prepare-split125N.fna,ASM46297v1,M3,Vibrio anguillarum M3
GCF_000184325.1,PRJNA224116,SAMN02603955,,,na,,903510,29494,Vibrio furnissii NCTC 11218,strain=NCTC 11218,,latest,Complete Genome,Major,Full,2010/12/17,ASM18432v1,The University of Exeter,GCA_000184325.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/184/325/GCF_000184325.1_ASM18432v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_000184325.1/GCF_000184325.1_ASM18432v1_genomic.fna.gz,VIBR.0621.00174,Vibrio/1-prepare_module/tmp_files/GCF_000184325.1_ASM18432v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_000184325.1_ASM18432v1_genomic.fna_prepare-split125N.fna,4916408,2,2,GCF_000184325.1_ASM18432v1_genomic.fna_prepare-split125N.fna,ASM18432v1,NCTC 11218,Vibrio furnissii NCTC 11218
GCF_000186585.1,PRJNA224116,SAMN02603666,,,na,,914127,672,Vibrio vulnificus MO6-24/O,strain=MO6-24/O,,latest,Complete Genome,Major,Full,2011/01/24,ASM18658v1,"National Research Laboratory of Molecular Microbiology and Toxicology, Center for Food Safety and Toxicology, Department of Food Science and Biotechnology, Seoul National University, Seoul 151-921, S. Korea.",GCA_000186585.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/186/585/GCF_000186585.1_ASM18658v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_000186585.1/GCF_000186585.1_ASM18658v1_genomic.fna.gz,VIBR.0621.00175,Vibrio/1-prepare_module/tmp_files/GCF_000186585.1_ASM18658v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_000186585.1_ASM18658v1_genomic.fna_prepare-split125N.fna,5007768,2,2,GCF_000186585.1_ASM18658v1_genomic.fna_prepare-split125N.fna,ASM18658v1,MO6-24/O,Vibrio vulnificus MO6-24/O
GCF_000772105.1,PRJNA224116,SAMN02940924,,,representative genome,assembly from type material,1051646,29498,Vibrio tubiashii ATCC 19109,strain=19109,,latest,Complete Genome,Major,Full,2014/11/05,ASM77210v1,USDA-Agricultural Research Service-Eastern Regional Research Center,GCA_000772105.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/772/105/GCF_000772105.1_ASM77210v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_000772105.1/GCF_000772105.1_ASM77210v1_genomic.fna.gz,VIBR.0621.00313,Vibrio/1-prepare_module/tmp_files/GCF_000772105.1_ASM77210v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_000772105.1_ASM77210v1_genomic.fna_prepare-split125N.fna,5540337,6,2,GCF_000772105.1_ASM77210v1_genomic.fna_prepare-split125N.fna,ASM77210v1,19109,Vibrio tubiashii ATCC 19109
GCF_003544875.1,PRJNA224116,SAMN09917449,,,representative genome,assembly from type material,1074311,1074311,Vibrio alfacsensis,strain=CAIM 1831,,latest,Complete Genome,Major,Full,2018/09/11,ASM354487v1,"CIAD, A.C.",GCA_003544875.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/544/875/GCF_003544875.1_ASM354487v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_003544875.1/GCF_003544875.1_ASM354487v1_genomic.fna.gz,VIBR.0621.00264,Vibrio/1-prepare_module/tmp_files/GCF_003544875.1_ASM354487v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_003544875.1_ASM354487v1_genomic.fna_prepare-split125N.fna,4910231,3,2,GCF_003544875.1_ASM354487v1_genomic.fna_prepare-split125N.fna,ASM354487v1,CAIM 1831,Vibrio alfacsensis CAIM 1831
GCF_000241385.1,PRJNA224116,SAMN02603160,,,na,,1116375,1116375,Vibrio sp. EJY3,strain=EJY3,,latest,Complete Genome,Major,Full,2012/01/05,ASM24138v1,Computational & Synthetic Biology Laboratory,GCA_000241385.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/241/385/GCF_000241385.1_ASM24138v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_000241385.1/GCF_000241385.1_ASM24138v1_genomic.fna.gz,VIBR.0621.00176,Vibrio/1-prepare_module/tmp_files/GCF_000241385.1_ASM24138v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_000241385.1_ASM24138v1_genomic.fna_prepare-split125N.fna,5452646,2,2,GCF_000241385.1_ASM24138v1_genomic.fna_prepare-split125N.fna,ASM24138v1,EJY3,Vibrio sp. EJY3
GCF_000272185.2,PRJNA224116,SAMN02470456,,,na,,1191300,246167,Vibrio crassostreae 9CS106,strain=9CS106,,latest,Chromosome,Major,Full,2016/07/05,ASM27218v2,Broad Institute,GCA_000272185.2,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/272/185/GCF_000272185.2_ASM27218v2,./Vibrio/1-prepare_module/refseq/bacteria/GCF_000272185.2/GCF_000272185.2_ASM27218v2_genomic.fna.gz,VIBR.0621.00295,Vibrio/1-prepare_module/tmp_files/GCF_000272185.2_ASM27218v2_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_000272185.2_ASM27218v2_genomic.fna_prepare-split125N.fna,5308678,4,2,GCF_000272185.2_ASM27218v2_genomic.fna_prepare-split125N.fna,ASM27218v2,9CS106,Vibrio crassostreae 9CS106
GCF_005239365.1,PRJNA224116,SAMN09977130,,,na,,1208308,1208308,Vibrio neocaledonicus,strain=CGJ02-2,,latest,Complete Genome,Major,Full,2019/05/09,ASM523936v1,Chinese Academy of Tropical Agriculturual Sciences,GCA_005239365.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/005/239/365/GCF_005239365.1_ASM523936v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_005239365.1/GCF_005239365.1_ASM523936v1_genomic.fna.gz,VIBR.0621.00177,Vibrio/1-prepare_module/tmp_files/GCF_005239365.1_ASM523936v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_005239365.1_ASM523936v1_genomic.fna_prepare-split125N.fna,5245855,2,2,GCF_005239365.1_ASM523936v1_genomic.fna_prepare-split125N.fna,ASM523936v1,CGJ02-2,Vibrio neocaledonicus CGJ02-2
GCF_000328405.1,PRJNA224116,SAMN02604302,,,na,,1211705,670,Vibrio parahaemolyticus BB22OP,strain=BB22OP,,latest,Complete Genome,Major,Full,2012/12/21,ASM32840v1,Virginia Tech,GCA_000328405.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/328/405/GCF_000328405.1_ASM32840v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_000328405.1/GCF_000328405.1_ASM32840v1_genomic.fna.gz,VIBR.0621.00178,Vibrio/1-prepare_module/tmp_files/GCF_000328405.1_ASM32840v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_000328405.1_ASM32840v1_genomic.fna_prepare-split125N.fna,5103524,2,2,GCF_000328405.1_ASM32840v1_genomic.fna_prepare-split125N.fna,ASM32840v1,BB22OP,Vibrio parahaemolyticus BB22OP
GCF_001456255.1,PRJNA224116,SAMN03178087,,,representative genome,assembly from type material,1219067,691,Vibrio natriegens NBRC 15636 = ATCC 14048 = DSM 759,strain=ATCC 14048,,latest,Complete Genome,Major,Full,2015/12/03,ASM145625v1,Harvard Medical School,GCA_001456255.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/456/255/GCF_001456255.1_ASM145625v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_001456255.1/GCF_001456255.1_ASM145625v1_genomic.fna.gz,VIBR.0621.00179,Vibrio/1-prepare_module/tmp_files/GCF_001456255.1_ASM145625v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_001456255.1_ASM145625v1_genomic.fna_prepare-split125N.fna,5175153,2,2,GCF_001456255.1_ASM145625v1_genomic.fna_prepare-split125N.fna,ASM145625v1,ATCC 14048,Vibrio natriegens NBRC 15636 = ATCC 14048 = DSM 759
GCF_001680025.1,PRJNA224116,SAMN05302747,,,na,assembly from type material,1219067,691,Vibrio natriegens NBRC 15636 = ATCC 14048 = DSM 759,strain=ATCC 14048,,latest,Complete Genome,Major,Full,2016/07/06,ASM168002v1,"Synthetic Genomics, Inc.",GCA_001680025.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/680/025/GCF_001680025.1_ASM168002v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_001680025.1/GCF_001680025.1_ASM168002v1_genomic.fna.gz,VIBR.0621.00180,Vibrio/1-prepare_module/tmp_files/GCF_001680025.1_ASM168002v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_001680025.1_ASM168002v1_genomic.fna_prepare-split125N.fna,5168686,2,2,GCF_001680025.1_ASM168002v1_genomic.fna_prepare-split125N.fna,ASM168002v1,ATCC 14048,Vibrio natriegens NBRC 15636 = ATCC 14048 = DSM 759
GCF_000338075.1,PRJNA224116,SAMN02469666,ANNB00000000.1,,na,,1224154,666,Vibrio cholerae O1 str. Inaba G4222,strain=Inaba G4222,,latest,Chromosome,Major,Full,2013/02/06,G4222_chroI_and_II,CSIR,GCA_000338075.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/338/075/GCF_000338075.1_G4222_chroI_and_II,./Vibrio/1-prepare_module/refseq/bacteria/GCF_000338075.1/GCF_000338075.1_G4222_chroI_and_II_genomic.fna.gz,VIBR.0621.00181,Vibrio/1-prepare_module/tmp_files/GCF_000338075.1_G4222_chroI_and_II_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_000338075.1_G4222_chroI_and_II_genomic.fna_prepare-split125N.fna,4202811,2,2,GCF_000338075.1_G4222_chroI_and_II_genomic.fna_prepare-split125N.fna,G4222_chroI_and_II,Inaba G4222,Vibrio cholerae O1 str. Inaba G4222
GCF_002163755.1,PRJNA224116,SAMN05172285,,,na,,1224742,680,Vibrio campbellii CAIM 519 = NBRC 15631,"strain=ATCC 25920, CAIM 519T",,latest,Complete Genome,Major,Full,2017/06/02,ASM216375v1,Naval Research Laboratory,GCA_002163755.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/163/755/GCF_002163755.1_ASM216375v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_002163755.1/GCF_002163755.1_ASM216375v1_genomic.fna.gz,VIBR.0621.00265,Vibrio/1-prepare_module/tmp_files/GCF_002163755.1_ASM216375v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_002163755.1_ASM216375v1_genomic.fna_prepare-split125N.fna,5178103,3,2,GCF_002163755.1_ASM216375v1_genomic.fna_prepare-split125N.fna,ASM216375v1,"ATCC 25920, CAIM 519T","Vibrio campbellii CAIM 519 = NBRC 15631 ATCC 25920, CAIM 519T"
GCF_003047125.1,PRJNA224116,SAMN05828159,,,na,,1246305,672,Vibrio vulnificus Env1,strain=Env1,,latest,Complete Genome,Major,Full,2018/04/10,ASM304712v1,Nanyang Technological University,GCA_003047125.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/003/047/125/GCF_003047125.1_ASM304712v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_003047125.1/GCF_003047125.1_ASM304712v1_genomic.fna.gz,VIBR.0621.00182,Vibrio/1-prepare_module/tmp_files/GCF_003047125.1_ASM304712v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_003047125.1_ASM304712v1_genomic.fna_prepare-split125N.fna,4954048,2,2,GCF_003047125.1_ASM304712v1_genomic.fna_prepare-split125N.fna,ASM304712v1,Env1,Vibrio vulnificus Env1
GCF_002887615.1,PRJNA224116,SAMD00036656,,,representative genome,,1280002,766224,Vibrio jasicida 090810c,strain=090810c,,latest,Complete Genome,Major,Full,2018/01/17,ASM288761v1,Academia Sinica,GCA_002887615.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/887/615/GCF_002887615.1_ASM288761v1,./Vibrio/1-prepare_module/refseq/bacteria/GCF_002887615.1/GCF_002887615.1_ASM288761v1_genomic.fna.gz,VIBR.0621.00183,Vibrio/1-prepare_module/tmp_files/GCF_002887615.1_ASM288761v1_genomic.fna_prepare-split125N.fna,Vibrio/1-prepare_module/tmp_files/GCF_002887615.1_ASM288761v1_genomic.fna_prepare-split125N.fna,5989523,2,2,GCF_002887615.1_ASM288761v1_genomic.fna_prepare-split125N.fna,ASM288761v1,090810c,Vibrio jasicida 090810c
