assembly_accession,bioproject,biosample,wgs_master,excluded_from_refseq,refseq_category,relation_to_type_material,taxid,species_taxid,organism_name,infraspecific_name,isolate,version_status,assembly_level,release_type,genome_rep,seq_rel_date,asm_name_x,submitter,gbrs_paired_asm,paired_asm_comp,ftp_path,local_filename,strain,orig_name,to_annotate,gsize,nb_conts,L90,file,asm_name_y,name_no_strain,label
GCF_015697465.1,PRJNA224116,SAMN15783930,,,na,,287,287,Pseudomonas aeruginosa,strain=G-I-1,,latest,Complete Genome,Major,Full,2020/11/30,ASM1569746v1,Normandie Univ,GCA_015697465.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/697/465/GCF_015697465.1_ASM1569746v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_015697465.1/GCF_015697465.1_ASM1569746v1_genomic.fna.gz,PSAE.0521.00203,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_015697465.1_ASM1569746v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_015697465.1_ASM1569746v1_genomic.fna_prepare-split125N.fna,6480192,1,1,GCF_015697465.1_ASM1569746v1_genomic.fna_prepare-split125N.fna,ASM1569746v1,G-I-1,Pseudomonas aeruginosa G-I-1
GCF_015697605.1,PRJNA224116,SAMN15783929,,,na,,287,287,Pseudomonas aeruginosa,strain=C-I-1,,latest,Complete Genome,Major,Full,2020/11/30,ASM1569760v1,Normandie Univ,GCA_015697605.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/697/605/GCF_015697605.1_ASM1569760v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_015697605.1/GCF_015697605.1_ASM1569760v1_genomic.fna.gz,PSAE.0521.00204,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_015697605.1_ASM1569760v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_015697605.1_ASM1569760v1_genomic.fna_prepare-split125N.fna,6325392,1,1,GCF_015697605.1_ASM1569760v1_genomic.fna_prepare-split125N.fna,ASM1569760v1,C-I-1,Pseudomonas aeruginosa C-I-1
GCF_015697645.1,PRJNA224116,SAMN15783928,,,na,,287,287,Pseudomonas aeruginosa,strain=B-I-1,,latest,Complete Genome,Major,Full,2020/11/30,ASM1569764v1,Normandie Univ,GCA_015697645.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/697/645/GCF_015697645.1_ASM1569764v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_015697645.1/GCF_015697645.1_ASM1569764v1_genomic.fna.gz,PSAE.0521.00205,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_015697645.1_ASM1569764v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_015697645.1_ASM1569764v1_genomic.fna_prepare-split125N.fna,6935851,1,1,GCF_015697645.1_ASM1569764v1_genomic.fna_prepare-split125N.fna,ASM1569764v1,B-I-1,Pseudomonas aeruginosa B-I-1
GCF_015697665.1,PRJNA224116,SAMN15783927,,,na,,287,287,Pseudomonas aeruginosa,strain=A-I-1,,latest,Complete Genome,Major,Full,2020/11/30,ASM1569766v1,Normandie Univ,GCA_015697665.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/697/665/GCF_015697665.1_ASM1569766v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_015697665.1/GCF_015697665.1_ASM1569766v1_genomic.fna.gz,PSAE.0521.00206,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_015697665.1_ASM1569766v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_015697665.1_ASM1569766v1_genomic.fna_prepare-split125N.fna,7087087,1,1,GCF_015697665.1_ASM1569766v1_genomic.fna_prepare-split125N.fna,ASM1569766v1,A-I-1,Pseudomonas aeruginosa A-I-1
GCF_015832055.1,PRJNA224116,SAMN16965915,,,na,,287,287,Pseudomonas aeruginosa,,P33,latest,Complete Genome,Major,Full,2020/12/08,ASM1583205v1,Sir Run Run Shaw Hospital,GCA_015832055.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/832/055/GCF_015832055.1_ASM1583205v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_015832055.1/GCF_015832055.1_ASM1583205v1_genomic.fna.gz,PSAE.0521.00328,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_015832055.1_ASM1583205v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_015832055.1_ASM1583205v1_genomic.fna_prepare-split125N.fna,7117586,5,1,GCF_015832055.1_ASM1583205v1_genomic.fna_prepare-split125N.fna,ASM1583205v1,nan,Pseudomonas aeruginosa nan
GCF_015832075.1,PRJNA224116,SAMN16965916,,,na,,287,287,Pseudomonas aeruginosa,,P23,latest,Complete Genome,Major,Full,2020/12/08,ASM1583207v1,Sir Run Run Shaw Hospital,GCA_015832075.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/015/832/075/GCF_015832075.1_ASM1583207v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_015832075.1/GCF_015832075.1_ASM1583207v1_genomic.fna.gz,PSAE.0521.00319,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_015832075.1_ASM1583207v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_015832075.1_ASM1583207v1_genomic.fna_prepare-split125N.fna,6950191,2,1,GCF_015832075.1_ASM1583207v1_genomic.fna_prepare-split125N.fna,ASM1583207v1,nan,Pseudomonas aeruginosa nan
GCF_016064595.1,PRJNA224116,SAMN15950776,,,na,,287,287,Pseudomonas aeruginosa,strain=CMC-097,,latest,Complete Genome,Major,Full,2020/12/15,ASM1606459v1,"Virginia Tech Carilion School of Medicine, Carilion Clinic, Virginia Tech Polytechnic",GCA_016064595.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/064/595/GCF_016064595.1_ASM1606459v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_016064595.1/GCF_016064595.1_ASM1606459v1_genomic.fna.gz,PSAE.0521.00207,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_016064595.1_ASM1606459v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_016064595.1_ASM1606459v1_genomic.fna_prepare-split125N.fna,7044064,1,1,GCF_016064595.1_ASM1606459v1_genomic.fna_prepare-split125N.fna,ASM1606459v1,CMC-097,Pseudomonas aeruginosa CMC-097
GCF_016105505.1,PRJNA224116,SAMN16673817,,,na,,287,287,Pseudomonas aeruginosa,strain=TJ2019-022,,latest,Complete Genome,Major,Full,2020/12/17,ASM1610550v1,Tianjin Centers for Disease Control and Prevention,GCA_016105505.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/105/505/GCF_016105505.1_ASM1610550v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_016105505.1/GCF_016105505.1_ASM1610550v1_genomic.fna.gz,PSAE.0521.00208,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_016105505.1_ASM1610550v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_016105505.1_ASM1610550v1_genomic.fna_prepare-split125N.fna,7157191,1,1,GCF_016105505.1_ASM1610550v1_genomic.fna_prepare-split125N.fna,ASM1610550v1,TJ2019-022,Pseudomonas aeruginosa TJ2019-022
GCF_016105665.1,PRJNA224116,SAMN16673816,,,na,,287,287,Pseudomonas aeruginosa,strain=TJ2019-017,,latest,Complete Genome,Major,Full,2020/12/17,ASM1610566v1,Tianjin Centers for Disease Control and Prevention,GCA_016105665.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/105/665/GCF_016105665.1_ASM1610566v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_016105665.1/GCF_016105665.1_ASM1610566v1_genomic.fna.gz,PSAE.0521.00209,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_016105665.1_ASM1610566v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_016105665.1_ASM1610566v1_genomic.fna_prepare-split125N.fna,6478778,1,1,GCF_016105665.1_ASM1610566v1_genomic.fna_prepare-split125N.fna,ASM1610566v1,TJ2019-017,Pseudomonas aeruginosa TJ2019-017
GCF_016105885.1,PRJNA224116,SAMN16673815,,,na,,287,287,Pseudomonas aeruginosa,strain=TJ2014-049,,latest,Complete Genome,Major,Full,2020/12/17,ASM1610588v1,Tianjin Centers for Disease Control and Prevention,GCA_016105885.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/105/885/GCF_016105885.1_ASM1610588v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_016105885.1/GCF_016105885.1_ASM1610588v1_genomic.fna.gz,PSAE.0521.00210,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_016105885.1_ASM1610588v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_016105885.1_ASM1610588v1_genomic.fna_prepare-split125N.fna,6660255,1,1,GCF_016105885.1_ASM1610588v1_genomic.fna_prepare-split125N.fna,ASM1610588v1,TJ2014-049,Pseudomonas aeruginosa TJ2014-049
GCF_016107485.1,PRJNA224116,SAMN08722738,,,na,,287,287,Pseudomonas aeruginosa,strain=MPAO1,,latest,Complete Genome,Major,Full,2020/12/17,ASM1610748v1,"Agroscope, Molecular diagnostics, Genomics and bioinformatics",GCA_016107485.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/107/485/GCF_016107485.1_ASM1610748v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_016107485.1/GCF_016107485.1_ASM1610748v1_genomic.fna.gz,PSAE.0521.00211,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_016107485.1_ASM1610748v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_016107485.1_ASM1610748v1_genomic.fna_prepare-split125N.fna,6275467,1,1,GCF_016107485.1_ASM1610748v1_genomic.fna_prepare-split125N.fna,ASM1610748v1,MPAO1,Pseudomonas aeruginosa MPAO1
GCF_016126955.1,PRJNA224116,SAMN16357210,,,na,,287,287,Pseudomonas aeruginosa,strain=FDAARGOS_1041,,latest,Complete Genome,Major,Full,2020/12/20,ASM1612695v1,US Food and Drug Administration,GCA_016126955.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/126/955/GCF_016126955.1_ASM1612695v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_016126955.1/GCF_016126955.1_ASM1612695v1_genomic.fna.gz,PSAE.0521.00212,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_016126955.1_ASM1612695v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_016126955.1_ASM1612695v1_genomic.fna_prepare-split125N.fna,6842475,1,1,GCF_016126955.1_ASM1612695v1_genomic.fna_prepare-split125N.fna,ASM1612695v1,FDAARGOS_1041,Pseudomonas aeruginosa FDAARGOS_1041
GCF_016134915.1,PRJNA224116,SAMN15166411,,,na,,287,287,Pseudomonas aeruginosa,strain=DL201330,,latest,Complete Genome,Major,Full,2020/12/21,ASM1613491v1,Beijing Institute of Microbiology and Epidemiology,GCA_016134915.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/134/915/GCF_016134915.1_ASM1613491v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_016134915.1/GCF_016134915.1_ASM1613491v1_genomic.fna.gz,PSAE.0521.00213,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_016134915.1_ASM1613491v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_016134915.1_ASM1613491v1_genomic.fna_prepare-split125N.fna,6552683,1,1,GCF_016134915.1_ASM1613491v1_genomic.fna_prepare-split125N.fna,ASM1613491v1,DL201330,Pseudomonas aeruginosa DL201330
GCF_016584725.1,PRJNA224116,SAMN15770402,,,na,,287,287,Pseudomonas aeruginosa,strain=LYSZa7,,latest,Complete Genome,Major,Full,2021/01/08,ASM1658472v1,Southern University of Science and Technology,GCA_016584725.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/584/725/GCF_016584725.1_ASM1658472v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_016584725.1/GCF_016584725.1_ASM1658472v1_genomic.fna.gz,PSAE.0521.00214,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_016584725.1_ASM1658472v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_016584725.1_ASM1658472v1_genomic.fna_prepare-split125N.fna,6534364,1,1,GCF_016584725.1_ASM1658472v1_genomic.fna_prepare-split125N.fna,ASM1658472v1,LYSZa7,Pseudomonas aeruginosa LYSZa7
GCF_016743035.1,PRJNA224116,SAMN17207384,,,na,,287,287,Pseudomonas aeruginosa,strain=A39-1,,latest,Complete Genome,Major,Full,2021/01/22,ASM1674303v1,Shanghai Ocean University,GCA_016743035.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/743/035/GCF_016743035.1_ASM1674303v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_016743035.1/GCF_016743035.1_ASM1674303v1_genomic.fna.gz,PSAE.0521.00215,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_016743035.1_ASM1674303v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_016743035.1_ASM1674303v1_genomic.fna_prepare-split125N.fna,6374121,1,1,GCF_016743035.1_ASM1674303v1_genomic.fna_prepare-split125N.fna,ASM1674303v1,A39-1,Pseudomonas aeruginosa A39-1
GCF_016743115.1,PRJNA224116,SAMN17266662,,,na,,287,287,Pseudomonas aeruginosa,strain=PA19-3047,,latest,Complete Genome,Major,Full,2021/01/22,ASM1674311v1,Zhengzhou University,GCA_016743115.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/743/115/GCF_016743115.1_ASM1674311v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_016743115.1/GCF_016743115.1_ASM1674311v1_genomic.fna.gz,PSAE.0521.00216,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_016743115.1_ASM1674311v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_016743115.1_ASM1674311v1_genomic.fna_prepare-split125N.fna,6857397,1,1,GCF_016743115.1_ASM1674311v1_genomic.fna_prepare-split125N.fna,ASM1674311v1,PA19-3047,Pseudomonas aeruginosa PA19-3047
GCF_016745115.1,PRJNA224116,SAMN15165965,,,na,,287,287,Pseudomonas aeruginosa,strain=YTSEY8,,latest,Complete Genome,Major,Full,2021/01/22,ASM1674511v1,Beijing Institute of Microbiology and Epidemiology,GCA_016745115.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/745/115/GCF_016745115.1_ASM1674511v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_016745115.1/GCF_016745115.1_ASM1674511v1_genomic.fna.gz,PSAE.0521.00217,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_016745115.1_ASM1674511v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_016745115.1_ASM1674511v1_genomic.fna_prepare-split125N.fna,7177049,1,1,GCF_016745115.1_ASM1674511v1_genomic.fna_prepare-split125N.fna,ASM1674511v1,YTSEY8,Pseudomonas aeruginosa YTSEY8
GCF_016745135.1,PRJNA224116,SAMN15214140,,,na,,287,287,Pseudomonas aeruginosa,strain=SE5352,,latest,Complete Genome,Major,Full,2021/01/22,ASM1674513v1,Beijing Institute of Microbiology and Epidemiology,GCA_016745135.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/745/135/GCF_016745135.1_ASM1674513v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_016745135.1/GCF_016745135.1_ASM1674513v1_genomic.fna.gz,PSAE.0521.00218,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_016745135.1_ASM1674513v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_016745135.1_ASM1674513v1_genomic.fna_prepare-split125N.fna,6904218,1,1,GCF_016745135.1_ASM1674513v1_genomic.fna_prepare-split125N.fna,ASM1674513v1,SE5352,Pseudomonas aeruginosa SE5352
GCF_016745155.1,PRJNA224116,SAMN15214164,,,na,,287,287,Pseudomonas aeruginosa,strain=SE5357,,latest,Complete Genome,Major,Full,2021/01/22,ASM1674515v1,Beijing Institute of Microbiology and Epidemiology,GCA_016745155.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/745/155/GCF_016745155.1_ASM1674515v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_016745155.1/GCF_016745155.1_ASM1674515v1_genomic.fna.gz,PSAE.0521.00219,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_016745155.1_ASM1674515v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_016745155.1_ASM1674515v1_genomic.fna_prepare-split125N.fna,7043467,1,1,GCF_016745155.1_ASM1674515v1_genomic.fna_prepare-split125N.fna,ASM1674515v1,SE5357,Pseudomonas aeruginosa SE5357
GCF_016745175.1,PRJNA224116,SAMN15214166,,,na,,287,287,Pseudomonas aeruginosa,strain=SE5429,,latest,Complete Genome,Major,Full,2021/01/22,ASM1674517v1,Beijing Institute of Microbiology and Epidemiology,GCA_016745175.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/745/175/GCF_016745175.1_ASM1674517v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_016745175.1/GCF_016745175.1_ASM1674517v1_genomic.fna.gz,PSAE.0521.00220,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_016745175.1_ASM1674517v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_016745175.1_ASM1674517v1_genomic.fna_prepare-split125N.fna,7103853,1,1,GCF_016745175.1_ASM1674517v1_genomic.fna_prepare-split125N.fna,ASM1674517v1,SE5429,Pseudomonas aeruginosa SE5429
GCF_016745195.1,PRJNA224116,SAMN15834152,,,na,,287,287,Pseudomonas aeruginosa,strain=1903031130,,latest,Complete Genome,Major,Full,2021/01/22,ASM1674519v1,Beijing Institute of Microbiology and Epidemiology,GCA_016745195.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/745/195/GCF_016745195.1_ASM1674519v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_016745195.1/GCF_016745195.1_ASM1674519v1_genomic.fna.gz,PSAE.0521.00221,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_016745195.1_ASM1674519v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_016745195.1_ASM1674519v1_genomic.fna_prepare-split125N.fna,6905506,1,1,GCF_016745195.1_ASM1674519v1_genomic.fna_prepare-split125N.fna,ASM1674519v1,1903031130,Pseudomonas aeruginosa 1903031130
GCF_016811975.1,PRJNA224116,SAMN17575725,,,na,,287,287,Pseudomonas aeruginosa,strain=152962,,latest,Complete Genome,Major,Full,2021/02/07,ASM1681197v1,French National Center for Antibiotics Resistance,GCA_016811975.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/811/975/GCF_016811975.1_ASM1681197v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_016811975.1/GCF_016811975.1_ASM1681197v1_genomic.fna.gz,PSAE.0521.00222,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_016811975.1_ASM1681197v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_016811975.1_ASM1681197v1_genomic.fna_prepare-split125N.fna,6950174,1,1,GCF_016811975.1_ASM1681197v1_genomic.fna_prepare-split125N.fna,ASM1681197v1,152962,Pseudomonas aeruginosa 152962
GCF_016864415.1,PRJNA224116,SAMN05383898,,,na,,287,287,Pseudomonas aeruginosa,strain=PARM801,,latest,Complete Genome,Major,Full,2021/02/11,ASM1686441v1,Peking university people's hospital,GCA_016864415.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/864/415/GCF_016864415.1_ASM1686441v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_016864415.1/GCF_016864415.1_ASM1686441v1_genomic.fna.gz,PSAE.0521.00223,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_016864415.1_ASM1686441v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_016864415.1_ASM1686441v1_genomic.fna_prepare-split125N.fna,7130555,1,1,GCF_016864415.1_ASM1686441v1_genomic.fna_prepare-split125N.fna,ASM1686441v1,PARM801,Pseudomonas aeruginosa PARM801
GCF_016919425.1,PRJNA224116,SAMN17844875,,,na,,287,287,Pseudomonas aeruginosa,strain=PDNC003,,latest,Chromosome,Major,Full,2021/02/23,ASM1691942v1,University of Minnesota,GCA_016919425.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/919/425/GCF_016919425.1_ASM1691942v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_016919425.1/GCF_016919425.1_ASM1691942v1_genomic.fna.gz,PSAE.0521.00224,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_016919425.1_ASM1691942v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_016919425.1_ASM1691942v1_genomic.fna_prepare-split125N.fna,6398774,1,1,GCF_016919425.1_ASM1691942v1_genomic.fna_prepare-split125N.fna,ASM1691942v1,PDNC003,Pseudomonas aeruginosa PDNC003
GCF_016925475.1,PRJNA224116,SAMN17915152,,,na,,287,287,Pseudomonas aeruginosa,strain=B17932,,latest,Complete Genome,Major,Full,2021/02/24,ASM1692547v1,Christian Medical College,GCA_016925475.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/016/925/475/GCF_016925475.1_ASM1692547v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_016925475.1/GCF_016925475.1_ASM1692547v1_genomic.fna.gz,PSAE.0521.00325,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_016925475.1_ASM1692547v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_016925475.1_ASM1692547v1_genomic.fna_prepare-split125N.fna,6850198,3,1,GCF_016925475.1_ASM1692547v1_genomic.fna_prepare-split125N.fna,ASM1692547v1,B17932,Pseudomonas aeruginosa B17932
GCF_017378395.1,PRJNA224116,SAMN18237805,,,na,,287,287,Pseudomonas aeruginosa,strain=LYSZa5,,latest,Complete Genome,Major,Full,2021/03/18,ASM1737839v1,Southern University of Science and Technology,GCA_017378395.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/378/395/GCF_017378395.1_ASM1737839v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_017378395.1/GCF_017378395.1_ASM1737839v1_genomic.fna.gz,PSAE.0521.00225,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_017378395.1_ASM1737839v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_017378395.1_ASM1737839v1_genomic.fna_prepare-split125N.fna,6638990,1,1,GCF_017378395.1_ASM1737839v1_genomic.fna_prepare-split125N.fna,ASM1737839v1,LYSZa5,Pseudomonas aeruginosa LYSZa5
GCF_017378475.1,PRJNA224116,SAMN18237922,,,na,,287,287,Pseudomonas aeruginosa,strain=LYSZa2,,latest,Complete Genome,Major,Full,2021/03/18,ASM1737847v1,Southern University of Science and Technology,GCA_017378475.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/378/475/GCF_017378475.1_ASM1737847v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_017378475.1/GCF_017378475.1_ASM1737847v1_genomic.fna.gz,PSAE.0521.00226,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_017378475.1_ASM1737847v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_017378475.1_ASM1737847v1_genomic.fna_prepare-split125N.fna,6638980,1,1,GCF_017378475.1_ASM1737847v1_genomic.fna_prepare-split125N.fna,ASM1737847v1,LYSZa2,Pseudomonas aeruginosa LYSZa2
GCF_017900915.1,PRJNA224116,SAMN18536858,,,na,,287,287,Pseudomonas aeruginosa,strain=LICME WGH-6,,latest,Complete Genome,Major,Full,2021/04/12,ASM1790091v1,Nanjing Normal University,GCA_017900915.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/017/900/915/GCF_017900915.1_ASM1790091v1,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_017900915.1/GCF_017900915.1_ASM1790091v1_genomic.fna.gz,PSAE.0521.00227,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_017900915.1_ASM1790091v1_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_017900915.1_ASM1790091v1_genomic.fna_prepare-split125N.fna,6602988,1,1,GCF_017900915.1_ASM1790091v1_genomic.fna_prepare-split125N.fna,ASM1790091v1,LICME WGH-6,Pseudomonas aeruginosa LICME WGH-6
GCF_900070375.1,PRJNA224116,SAMEA3485223,,,na,,287,287,Pseudomonas aeruginosa,strain=PAO1_Orsay,,latest,Complete Genome,Major,Full,2015/09/08,PAO1OR,INSTITUT DE GENETIQUE ET MICROBIOLOGIE,GCA_900070375.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/070/375/GCF_900070375.1_PAO1OR,./Pseudomonas_aeruginosa/1-prepare_module/refseq/bacteria/GCF_900070375.1/GCF_900070375.1_PAO1OR_genomic.fna.gz,PSAE.0521.00228,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_900070375.1_PAO1OR_genomic.fna_prepare-split125N.fna,Pseudomonas_aeruginosa/1-prepare_module/tmp_files/GCF_900070375.1_PAO1OR_genomic.fna_prepare-split125N.fna,6276469,1,1,GCF_900070375.1_PAO1OR_genomic.fna_prepare-split125N.fna,PAO1OR,PAO1_Orsay,Pseudomonas aeruginosa PAO1_Orsay
