assembly_accession	bioproject	biosample	wgs_master	excluded_from_refseq	refseq_category	relation_to_type_material	taxid	species_taxid	organism_name	infraspecific_name	isolate	version_status	assembly_level	release_type	genome_rep	seq_rel_date	asm_name	submitter	gbrs_paired_asm	paired_asm_comp	ftp_path	local_filename
GCF_900475495.1	PRJNA224116	SAMEA3871794			na		1314	1314	Streptococcus pyogenes	strain=NCTC13742		latest	Complete Genome	Major	Full	2018/06/17	44626_H01	SC	GCA_900475495.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/475/495/GCF_900475495.1_44626_H01	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_900475495.1/GCF_900475495.1_44626_H01_genomic.fna.gz
GCF_900475525.1	PRJNA224116	SAMEA3879489			na		1314	1314	Streptococcus pyogenes	strain=NCTC13743		latest	Complete Genome	Major	Full	2018/06/17	44738_D02	SC	GCA_900475525.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/475/525/GCF_900475525.1_44738_D02	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_900475525.1/GCF_900475525.1_44738_D02_genomic.fna.gz
GCF_900475565.1	PRJNA224116	SAMEA3662931			na		1314	1314	Streptococcus pyogenes	strain=NCTC10880		latest	Complete Genome	Major	Full	2018/06/17	42912_A01	SC	GCA_900475565.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/475/565/GCF_900475565.1_42912_A01	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_900475565.1/GCF_900475565.1_42912_A01_genomic.fna.gz
GCF_900475615.1	PRJNA224116	SAMEA3871782			na		1314	1314	Streptococcus pyogenes	strain=NCTC8227		latest	Complete Genome	Major	Full	2018/06/17	44451_E01	SC	GCA_900475615.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/475/615/GCF_900475615.1_44451_E01	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_900475615.1/GCF_900475615.1_44451_E01_genomic.fna.gz
GCF_900475645.1	PRJNA224116	SAMEA3881058			na		1314	1314	Streptococcus pyogenes	strain=NCTC10085		latest	Complete Genome	Major	Full	2018/06/17	44927_B01	SC	GCA_900475645.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/475/645/GCF_900475645.1_44927_B01	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_900475645.1/GCF_900475645.1_44927_B01_genomic.fna.gz
GCF_900475705.1	PRJNA224116	SAMEA3879490			na		1314	1314	Streptococcus pyogenes	strain=NCTC13744		latest	Complete Genome	Major	Full	2018/06/17	44858_B01	SC	GCA_900475705.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/475/705/GCF_900475705.1_44858_B01	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_900475705.1/GCF_900475705.1_44858_B01_genomic.fna.gz
GCF_900475765.1	PRJNA224116	SAMEA4012328			na		1314	1314	Streptococcus pyogenes	strain=NCTC13736		latest	Complete Genome	Major	Full	2018/06/17	46931_G01	SC	GCA_900475765.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/475/765/GCF_900475765.1_46931_G01	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_900475765.1/GCF_900475765.1_46931_G01_genomic.fna.gz
GCF_900475785.1	PRJNA224116	SAMEA3956099			na		1314	1314	Streptococcus pyogenes	strain=NCTC10877		latest	Complete Genome	Major	Full	2018/06/17	46514_A03	SC	GCA_900475785.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/475/785/GCF_900475785.1_46514_A03	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_900475785.1/GCF_900475785.1_46514_A03_genomic.fna.gz
GCF_900475795.1	PRJNA224116	SAMEA4557824			na		1314	1314	Streptococcus pyogenes	strain=NCTC8304		latest	Complete Genome	Major	Full	2018/06/17	46514_A02	SC	GCA_900475795.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/475/795/GCF_900475795.1_46514_A02	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_900475795.1/GCF_900475795.1_46514_A02_genomic.fna.gz
GCF_900475865.1	PRJNA224116	SAMEA53434918			na		1314	1314	Streptococcus pyogenes	strain=NCTC13739		latest	Complete Genome	Major	Full	2018/06/17	46338_A02	SC	GCA_900475865.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/475/865/GCF_900475865.1_46338_A02	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_900475865.1/GCF_900475865.1_46338_A02_genomic.fna.gz
GCF_900475875.1	PRJNA224116	SAMEA4017720			na		1314	1314	Streptococcus pyogenes	strain=NCTC13737		latest	Complete Genome	Major	Full	2018/06/17	47297_B01	SC	GCA_900475875.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/475/875/GCF_900475875.1_47297_B01	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_900475875.1/GCF_900475875.1_47297_B01_genomic.fna.gz
GCF_900475925.1	PRJNA224116	SAMEA3956097			na		1314	1314	Streptococcus pyogenes	strain=NCTC12044		latest	Complete Genome	Major	Full	2018/06/17	46514_A01	SC	GCA_900475925.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/475/925/GCF_900475925.1_46514_A01	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_900475925.1/GCF_900475925.1_46514_A01_genomic.fna.gz
GCF_900475955.1	PRJNA224116	SAMEA3923596			na		1314	1314	Streptococcus pyogenes	strain=NCTC13745		latest	Complete Genome	Major	Full	2018/06/17	45889_E01	SC	GCA_900475955.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/475/955/GCF_900475955.1_45889_E01	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_900475955.1/GCF_900475955.1_45889_E01_genomic.fna.gz
GCF_900475985.1	PRJNA224116	SAMEA4017721			na		1314	1314	Streptococcus pyogenes	strain=NCTC13751		latest	Complete Genome	Major	Full	2018/06/17	47297_C01	SC	GCA_900475985.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/475/985/GCF_900475985.1_47297_C01	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_900475985.1/GCF_900475985.1_47297_C01_genomic.fna.gz
GCF_900476015.1	PRJNA224116	SAMEA4364215			na		1314	1314	Streptococcus pyogenes	strain=NCTC8370		latest	Complete Genome	Major	Full	2018/06/17	50279_C02	SC	GCA_900476015.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/476/015/GCF_900476015.1_50279_C02	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_900476015.1/GCF_900476015.1_50279_C02_genomic.fna.gz
GCF_900608505.1	PRJNA224116	SAMEA4805863			na		1314	1314	Streptococcus pyogenes	strain=S119	S119	latest	Complete Genome	Major	Full	2018/11/30	Chr_1	IP	GCA_900608505.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/608/505/GCF_900608505.1_Chr_1	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_900608505.1/GCF_900608505.1_Chr_1_genomic.fna.gz
GCF_900619585.1	PRJNA224116	SAMEA5096233			na		1314	1314	Streptococcus pyogenes	strain=5448	5448	latest	Complete Genome	Major	Full	2019/01/10	5448	Bioplatforms Australia	GCA_900619585.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/619/585/GCF_900619585.1_5448	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_900619585.1/GCF_900619585.1_5448_genomic.fna.gz
GCF_900619595.1	PRJNA224116	SAMEA5096234			na		1314	1314	Streptococcus pyogenes	strain=SP444	SP444	latest	Complete Genome	Major	Full	2019/01/10	SP444	Bioplatforms Australia	GCA_900619595.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/619/595/GCF_900619595.1_SP444	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_900619595.1/GCF_900619595.1_SP444_genomic.fna.gz
GCF_900619605.1	PRJNA224116	SAMEA5096235			na		1314	1314	Streptococcus pyogenes	strain=HKU419	HKU419	latest	Complete Genome	Major	Full	2019/01/10	HKU419	Bioplatforms Australia	GCA_900619605.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/619/605/GCF_900619605.1_HKU419	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_900619605.1/GCF_900619605.1_HKU419_genomic.fna.gz
GCF_900619615.1	PRJNA224116	SAMEA5096236			na		1314	1314	Streptococcus pyogenes	strain=PS003	PS003	latest	Complete Genome	Major	Full	2019/01/10	PS003	Bioplatforms Australia	GCA_900619615.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/619/615/GCF_900619615.1_PS003	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_900619615.1/GCF_900619615.1_PS003_genomic.fna.gz
GCF_900619625.1	PRJNA224116	SAMEA5096237			na		1314	1314	Streptococcus pyogenes	strain=PS006	PS006	latest	Complete Genome	Major	Full	2019/01/10	PS006	Bioplatforms Australia	GCA_900619625.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/619/625/GCF_900619625.1_PS006	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_900619625.1/GCF_900619625.1_PS006_genomic.fna.gz
GCF_900636485.1	PRJNA224116	SAMEA3632070			na		1314	1314	Streptococcus pyogenes	strain=NCTC8232		latest	Complete Genome	Major	Full	2018/12/20	42290_G02	SC	GCA_900636485.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/636/485/GCF_900636485.1_42290_G02	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_900636485.1/GCF_900636485.1_42290_G02_genomic.fna.gz
GCF_900636725.1	PRJNA224116	SAMEA3729937			na		1314	1314	Streptococcus pyogenes	strain=NCTC8302		latest	Complete Genome	Major	Full	2018/12/20	43908_B01	SC	GCA_900636725.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/900/636/725/GCF_900636725.1_43908_B01	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_900636725.1/GCF_900636725.1_43908_B01_genomic.fna.gz
GCF_901472475.1	PRJNA224116	SAMEA3222082			na		1314	1314	Streptococcus pyogenes	strain=NCTC8193		latest	Complete Genome	Major	Full	2019/05/11	35891_A01	SC	GCA_901472475.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/901/472/475/GCF_901472475.1_35891_A01	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_901472475.1/GCF_901472475.1_35891_A01_genomic.fna.gz
GCF_901482645.1	PRJNA224116	SAMEA3597581			na		1314	1314	Streptococcus pyogenes	strain=NCTC8318		latest	Complete Genome	Major	Full	2019/05/11	42017_F01	SC	GCA_901482645.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/901/482/645/GCF_901482645.1_42017_F01	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_901482645.1/GCF_901482645.1_42017_F01_genomic.fna.gz
GCF_000006785.2	PRJNA224116	SAMN02604089			na		160490	1314	Streptococcus pyogenes M1 GAS	strain=SF370		latest	Complete Genome	Major	Full	2014/04/01	ASM678v2	Univ. Oklahoma	GCA_000006785.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/006/785/GCF_000006785.2_ASM678v2	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_000006785.2/GCF_000006785.2_ASM678v2_genomic.fna.gz
GCF_000009385.1	PRJNA224116	SAMEA1705956			na		160491	1314	Streptococcus pyogenes str. Manfredo	strain=Manfredo		latest	Complete Genome	Major	Full	2007/03/29	ASM938v1	Sanger Institute	GCA_000009385.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/009/385/GCF_000009385.1_ASM938v1	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_000009385.1/GCF_000009385.1_ASM938v1_genomic.fna.gz
GCF_000007285.1	PRJNA224116	SAMN02603495			na		186103	1314	Streptococcus pyogenes MGAS8232	strain=MGAS8232		latest	Complete Genome	Major	Full	2002/04/03	ASM728v1	Lab of Human Bacterial Pathogenesis	GCA_000007285.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/007/285/GCF_000007285.1_ASM728v1	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_000007285.1/GCF_000007285.1_ASM728v1_genomic.fna.gz
GCF_000011285.1	PRJNA224116	SAMD00061102			na		193567	1314	Streptococcus pyogenes SSI-1	strain=SSI-1		latest	Complete Genome	Major	Full	2004/05/11	ASM1128v1	Osaka Univ.	GCA_000011285.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/011/285/GCF_000011285.1_ASM1128v1	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_000011285.1/GCF_000011285.1_ASM1128v1_genomic.fna.gz
GCF_000007425.1	PRJNA224116	SAMN02603496			na		198466	1314	Streptococcus pyogenes MGAS315	strain=MGAS315		latest	Complete Genome	Major	Full	2002/07/18	ASM742v1	Lab of Human Bacterial Pathogenesis	GCA_000007425.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/007/425/GCF_000007425.1_ASM742v1	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_000007425.1/GCF_000007425.1_ASM742v1_genomic.fna.gz
GCF_000011665.1	PRJNA224116	SAMN02603497			na		286636	1314	Streptococcus pyogenes MGAS10394	strain=MGAS10394		latest	Complete Genome	Major	Full	2004/08/03	ASM1166v1	Lab of Human Bacterial Pathogenesis	GCA_000011665.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/011/665/GCF_000011665.1_ASM1166v1	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_000011665.1/GCF_000011665.1_ASM1166v1_genomic.fna.gz
GCF_000011765.3	PRJNA224116	SAMN02603500			na		293653	1314	Streptococcus pyogenes MGAS5005	strain=MGAS5005		latest	Complete Genome	Minor	Full	2014/04/01	ASM1176v2	Lab of Human Bacterial Pathogenesis	GCA_000011765.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/011/765/GCF_000011765.3_ASM1176v2	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_000011765.3/GCF_000011765.3_ASM1176v2_genomic.fna.gz
GCF_000012165.2	PRJNA224116	SAMN02603499			na		319701	1314	Streptococcus pyogenes MGAS6180	strain=MGAS6180		latest	Complete Genome	Major	Full	2019/02/12	ASM1216v2	Lab of Human Bacterial Pathogenesis	GCA_000012165.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/012/165/GCF_000012165.2_ASM1216v2	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_000012165.2/GCF_000012165.2_ASM1216v2_genomic.fna.gz
GCF_000013485.1	PRJNA224116	SAMN02603501			na		370551	1314	Streptococcus pyogenes MGAS9429	strain=MGAS9429		latest	Complete Genome	Major	Full	2006/05/04	ASM1348v1	Lab of Human Bacterial Pathogenesis	GCA_000013485.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/013/485/GCF_000013485.1_ASM1348v1	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_000013485.1/GCF_000013485.1_ASM1348v1_genomic.fna.gz
GCF_000013505.1	PRJNA224116	SAMN02603502			na		370552	1314	Streptococcus pyogenes MGAS10270	strain=MGAS10270		latest	Complete Genome	Major	Full	2006/05/04	ASM1350v1	Lab of Human Bacterial Pathogenesis	GCA_000013505.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/013/505/GCF_000013505.1_ASM1350v1	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_000013505.1/GCF_000013505.1_ASM1350v1_genomic.fna.gz
GCF_000013545.1	PRJNA224116	SAMN02603504			na		370554	1314	Streptococcus pyogenes MGAS10750	strain=MGAS10750		latest	Complete Genome	Major	Full	2006/05/04	ASM1354v1	Lab of Human Bacterial Pathogenesis	GCA_000013545.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/013/545/GCF_000013545.1_ASM1354v1	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_000013545.1/GCF_000013545.1_ASM1354v1_genomic.fna.gz
GCF_000018125.1	PRJNA224116	SAMN02604236			na		471876	1314	Streptococcus pyogenes NZ131	strain=NZ131; ATCC BAA-1633		latest	Complete Genome	Major	Full	2008/10/16	ASM1812v1	University of Oklahoma Health Sciences Center	GCA_000018125.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/018/125/GCF_000018125.1_ASM1812v1	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_000018125.1/GCF_000018125.1_ASM1812v1_genomic.fna.gz
GCF_000230295.1	PRJNA224116	SAMN02603353			na		487215	1314	Streptococcus pyogenes Alab49	strain=Alab49		latest	Complete Genome	Major	Full	2011/10/07	ASM23029v1	Institute for Genome Sciences	GCA_000230295.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/230/295/GCF_000230295.1_ASM23029v1	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_000230295.1/GCF_000230295.1_ASM23029v1_genomic.fna.gz
GCF_000250905.1	PRJNA224116	SAMN02603944			na		798300	1314	Streptococcus pyogenes MGAS15252	strain=MGAS15252		latest	Complete Genome	Major	Full	2012/03/01	ASM25090v1	The Methodist Hospital Research Institute	GCA_000250905.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/250/905/GCF_000250905.1_ASM25090v1	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_000250905.1/GCF_000250905.1_ASM25090v1_genomic.fna.gz
GCF_000250925.1	PRJNA224116	SAMN02603945			na		1010840	1314	Streptococcus pyogenes MGAS1882	strain=MGAS1882		latest	Complete Genome	Major	Full	2012/03/01	ASM25092v1	The Methodist Hospital Research Institute	GCA_000250925.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/250/925/GCF_000250925.1_ASM25092v1	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_000250925.1/GCF_000250925.1_ASM25092v1_genomic.fna.gz
GCF_000275625.1	PRJNA224116	SAMN02471172	AFRY00000000.1		na		1048264	1314	Streptococcus pyogenes HKU QMH11M0907901	strain=HKU QMH11M0907901		latest	Chromosome	Major	Full	2012/05/18	ASM27562v1	Department of Microbiology, The University of Hong Kong	GCA_000275625.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/275/625/GCF_000275625.1_ASM27562v1	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_000275625.1/GCF_000275625.1_ASM27562v1_genomic.fna.gz
GCF_001014285.1	PRJNA224116	SAMN03610013			na		1150773	1314	Streptococcus pyogenes JRS4	strain=JRS4		latest	Complete Genome	Major	Full	2015/05/28	ASM101428v1	Washington University School of Medicine	GCA_001014285.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/014/285/GCF_001014285.1_ASM101428v1	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_001014285.1/GCF_001014285.1_ASM101428v1_genomic.fna.gz
GCF_001547715.1	PRJNA224116	SAMD00061011			na		1150773	1314	Streptococcus pyogenes JRS4	strain=JRS4		latest	Complete Genome	Major	Full	2015/04/04	ASM154771v1	Tokyo Medical and Dental University	GCA_001547715.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/547/715/GCF_001547715.1_ASM154771v1	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_001547715.1/GCF_001547715.1_ASM154771v1_genomic.fna.gz
GCF_000349925.2	PRJNA224116	SAMD00061013			na		1207470	1314	Streptococcus pyogenes M1 476	strain=M1 476		latest	Complete Genome	Major	Full	2013/07/02	ASM34992v2	National Center for Global Health and Medicine	GCA_000349925.2	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/349/925/GCF_000349925.2_ASM34992v2	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_000349925.2/GCF_000349925.2_ASM34992v2_genomic.fna.gz
GCF_000307535.1	PRJNA224116	SAMN02603640			na		1235829	1314	Streptococcus pyogenes A20	strain=A20		latest	Complete Genome	Major	Full	2012/10/22	ASM30753v1	National Cheng Kung University	GCA_000307535.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/307/535/GCF_000307535.1_ASM30753v1	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_000307535.1/GCF_000307535.1_ASM30753v1_genomic.fna.gz
GCF_000422045.1	PRJNA224116	SAMN02604317			na		1336746	1314	Streptococcus pyogenes HSC5	strain=HSC5		latest	Complete Genome	Major	Full	2013/07/11	ASM42204v1	Washington University in St Louis	GCA_000422045.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/422/045/GCF_000422045.1_ASM42204v1	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_000422045.1/GCF_000422045.1_ASM42204v1_genomic.fna.gz
GCF_000732425.1	PRJNA224116	SAMN03081524			na		1437007	1314	Streptococcus pyogenes STAB902	strain=STAB902		latest	Complete Genome	Major	Full	2014/07/22	ASM73242v1	nicolas.soriano@univ-rennes1.fr	GCA_000732425.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/732/425/GCF_000732425.1_ASM73242v1	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_000732425.1/GCF_000732425.1_ASM73242v1_genomic.fna.gz
GCF_000732345.1	PRJNA224116	SAMN03081522			na		1437008	1314	Streptococcus pyogenes STAB1102	strain=STAB1102		latest	Chromosome	Major	Full	2014/07/22	ASM73234v1	Service Bacteriologie CHU Pontchaillou	GCA_000732345.1	identical	ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/732/345/GCF_000732345.1_ASM73234v1	./Streptococcus_pyogenes/1-prepare_module/refseq/bacteria/GCF_000732345.1/GCF_000732345.1_ASM73234v1_genomic.fna.gz
