assembly_accession,bioproject,biosample,wgs_master,excluded_from_refseq,refseq_category,relation_to_type_material,taxid,species_taxid,organism_name,infraspecific_name,isolate,version_status,assembly_level,release_type,genome_rep,seq_rel_date,asm_name_x,submitter,gbrs_paired_asm,paired_asm_comp,ftp_path,local_filename,strain,orig_name,to_annotate,gsize,nb_conts,L90,file,asm_name_y,name_no_strain,label
GCF_000210955.1,PRJNA224116,SAMEA3138387,,,na,,869215,1313,Streptococcus pneumoniae OXC141,strain=OXC141,,latest,Complete Genome,Major,Full,2010/07/29,ASM21095v1,The Wellcome Trust Sanger Institute,GCA_000210955.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/210/955/GCF_000210955.1_ASM21095v1,./Streptococcus_pneumoniae/1-prepare_module/refseq/bacteria/GCF_000210955.1/GCF_000210955.1_ASM21095v1_genomic.fna.gz,STPN.0321.00085,Streptococcus_pneumoniae/1-prepare_module/tmp_files/GCF_000210955.1_ASM21095v1_genomic.fna_prepare-split125N.fna,Streptococcus_pneumoniae/1-prepare_module/tmp_files/GCF_000210955.1_ASM21095v1_genomic.fna_prepare-split125N.fna,2036867,1,1,GCF_000210955.1_ASM21095v1_genomic.fna_prepare-split125N.fna,ASM21095v1,OXC141,Streptococcus pneumoniae OXC141
GCF_000210935.1,PRJNA224116,SAMEA3138386,,,na,,869216,1313,Streptococcus pneumoniae INV200,strain=INV200,,latest,Complete Genome,Major,Full,2010/07/29,ASM21093v1,The Wellcome Trust Sanger Institute,GCA_000210935.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/210/935/GCF_000210935.1_ASM21093v1,./Streptococcus_pneumoniae/1-prepare_module/refseq/bacteria/GCF_000210935.1/GCF_000210935.1_ASM21093v1_genomic.fna.gz,STPN.0321.00086,Streptococcus_pneumoniae/1-prepare_module/tmp_files/GCF_000210935.1_ASM21093v1_genomic.fna_prepare-split125N.fna,Streptococcus_pneumoniae/1-prepare_module/tmp_files/GCF_000210935.1_ASM21093v1_genomic.fna_prepare-split125N.fna,2093317,1,1,GCF_000210935.1_ASM21093v1_genomic.fna_prepare-split125N.fna,ASM21093v1,INV200,Streptococcus pneumoniae INV200
GCF_000210975.1,PRJNA224116,SAMEA3138388,,,na,,869269,1313,Streptococcus pneumoniae INV104,strain=INV104,,latest,Complete Genome,Major,Full,2010/07/29,ASM21097v1,The Wellcome Trust Sanger Institute,GCA_000210975.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/210/975/GCF_000210975.1_ASM21097v1,./Streptococcus_pneumoniae/1-prepare_module/refseq/bacteria/GCF_000210975.1/GCF_000210975.1_ASM21097v1_genomic.fna.gz,STPN.0321.00087,Streptococcus_pneumoniae/1-prepare_module/tmp_files/GCF_000210975.1_ASM21097v1_genomic.fna_prepare-split125N.fna,Streptococcus_pneumoniae/1-prepare_module/tmp_files/GCF_000210975.1_ASM21097v1_genomic.fna_prepare-split125N.fna,2142122,1,1,GCF_000210975.1_ASM21097v1_genomic.fna_prepare-split125N.fna,ASM21097v1,INV104,Streptococcus pneumoniae INV104
GCF_000210995.1,PRJNA224116,SAMEA3138389,,,na,,869303,1313,Streptococcus pneumoniae SPN034156,strain=SNP034156,,latest,Complete Genome,Major,Full,2010/07/29,ASM21099v1,Wellcome Trust Sanger Institute,GCA_000210995.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/210/995/GCF_000210995.1_ASM21099v1,./Streptococcus_pneumoniae/1-prepare_module/refseq/bacteria/GCF_000210995.1/GCF_000210995.1_ASM21099v1_genomic.fna.gz,STPN.0321.00088,Streptococcus_pneumoniae/1-prepare_module/tmp_files/GCF_000210995.1_ASM21099v1_genomic.fna_prepare-split125N.fna,Streptococcus_pneumoniae/1-prepare_module/tmp_files/GCF_000210995.1_ASM21099v1_genomic.fna_prepare-split125N.fna,2024476,1,1,GCF_000210995.1_ASM21099v1_genomic.fna_prepare-split125N.fna,ASM21099v1,SNP034156,Streptococcus pneumoniae SPN034156 SNP034156
GCF_000211015.1,PRJNA224116,SAMEA3138390,,,na,,869304,1313,Streptococcus pneumoniae SPN034183,strain=SNP034183,,latest,Complete Genome,Major,Full,2010/07/29,ASM21101v1,Wellcome Trust Sanger Institute,GCA_000211015.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/211/015/GCF_000211015.1_ASM21101v1,./Streptococcus_pneumoniae/1-prepare_module/refseq/bacteria/GCF_000211015.1/GCF_000211015.1_ASM21101v1_genomic.fna.gz,STPN.0321.00089,Streptococcus_pneumoniae/1-prepare_module/tmp_files/GCF_000211015.1_ASM21101v1_genomic.fna_prepare-split125N.fna,Streptococcus_pneumoniae/1-prepare_module/tmp_files/GCF_000211015.1_ASM21101v1_genomic.fna_prepare-split125N.fna,2037254,1,1,GCF_000211015.1_ASM21101v1_genomic.fna_prepare-split125N.fna,ASM21101v1,SNP034183,Streptococcus pneumoniae SPN034183 SNP034183
GCF_000211035.1,PRJNA224116,SAMEA3138391,,,na,,869306,1313,Streptococcus pneumoniae SPN994038,strain=SNP994038,,latest,Complete Genome,Major,Full,2012/12/10,ASM21103v2,Wellcome Trust Sanger Institute,GCA_000211035.2,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/211/035/GCF_000211035.1_ASM21103v2,./Streptococcus_pneumoniae/1-prepare_module/refseq/bacteria/GCF_000211035.1/GCF_000211035.1_ASM21103v2_genomic.fna.gz,STPN.0321.00090,Streptococcus_pneumoniae/1-prepare_module/tmp_files/GCF_000211035.1_ASM21103v2_genomic.fna_prepare-split125N.fna,Streptococcus_pneumoniae/1-prepare_module/tmp_files/GCF_000211035.1_ASM21103v2_genomic.fna_prepare-split125N.fna,2026239,1,1,GCF_000211035.1_ASM21103v2_genomic.fna_prepare-split125N.fna,ASM21103v2,SNP994038,Streptococcus pneumoniae SPN994038 SNP994038
GCF_000180515.1,PRJNA224116,SAMEA3138306,,,na,,869309,1313,Streptococcus pneumoniae SPNA45,strain=SPNA45,,latest,Complete Genome,Major,Full,2012/09/11,ASM18051v2,Wellcome Trust Sanger Institute,GCA_000180515.2,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/180/515/GCF_000180515.1_ASM18051v2,./Streptococcus_pneumoniae/1-prepare_module/refseq/bacteria/GCF_000180515.1/GCF_000180515.1_ASM18051v2_genomic.fna.gz,STPN.0321.00091,Streptococcus_pneumoniae/1-prepare_module/tmp_files/GCF_000180515.1_ASM18051v2_genomic.fna_prepare-split125N.fna,Streptococcus_pneumoniae/1-prepare_module/tmp_files/GCF_000180515.1_ASM18051v2_genomic.fna_prepare-split125N.fna,2129934,1,1,GCF_000180515.1_ASM18051v2_genomic.fna_prepare-split125N.fna,ASM18051v2,SPNA45,Streptococcus pneumoniae SPNA45
GCF_000211075.1,PRJNA224116,SAMEA3138393,,,na,,869311,1313,Streptococcus pneumoniae SPN032672,strain=SPN032672,,latest,Complete Genome,Major,Full,2010/07/29,ASM21107v1,Wellcome Trust Sanger Institute,GCA_000211075.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/211/075/GCF_000211075.1_ASM21107v1,./Streptococcus_pneumoniae/1-prepare_module/refseq/bacteria/GCF_000211075.1/GCF_000211075.1_ASM21107v1_genomic.fna.gz,STPN.0321.00092,Streptococcus_pneumoniae/1-prepare_module/tmp_files/GCF_000211075.1_ASM21107v1_genomic.fna_prepare-split125N.fna,Streptococcus_pneumoniae/1-prepare_module/tmp_files/GCF_000211075.1_ASM21107v1_genomic.fna_prepare-split125N.fna,2131190,1,1,GCF_000211075.1_ASM21107v1_genomic.fna_prepare-split125N.fna,ASM21107v1,SPN032672,Streptococcus pneumoniae SPN032672
GCF_000251085.2,PRJNA224116,SAMN02604071,,,na,,1130804,1313,Streptococcus pneumoniae ST556,strain=ST556,,latest,Complete Genome,Major,Full,2015/08/03,ASM25108v2,Tsinghua University,GCA_000251085.2,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/251/085/GCF_000251085.2_ASM25108v2,./Streptococcus_pneumoniae/1-prepare_module/refseq/bacteria/GCF_000251085.2/GCF_000251085.2_ASM25108v2_genomic.fna.gz,STPN.0321.00093,Streptococcus_pneumoniae/1-prepare_module/tmp_files/GCF_000251085.2_ASM25108v2_genomic.fna_prepare-split125N.fna,Streptococcus_pneumoniae/1-prepare_module/tmp_files/GCF_000251085.2_ASM25108v2_genomic.fna_prepare-split125N.fna,2150813,1,1,GCF_000251085.2_ASM25108v2_genomic.fna_prepare-split125N.fna,ASM25108v2,ST556,Streptococcus pneumoniae ST556
GCF_000348705.1,PRJNA224116,SAMN02436861,ALJW00000000.1,,na,,1159083,1313,Streptococcus pneumoniae PCS8235,strain=PCS8235,,latest,Chromosome,Major,Full,2013/03/27,ASM34870v1,Washington University,GCA_000348705.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/348/705/GCF_000348705.1_ASM34870v1,./Streptococcus_pneumoniae/1-prepare_module/refseq/bacteria/GCF_000348705.1/GCF_000348705.1_ASM34870v1_genomic.fna.gz,STPN.0321.00097,Streptococcus_pneumoniae/1-prepare_module/tmp_files/GCF_000348705.1_ASM34870v1_genomic.fna_prepare-split125N.fna,Streptococcus_pneumoniae/1-prepare_module/tmp_files/GCF_000348705.1_ASM34870v1_genomic.fna_prepare-split125N.fna,2076531,2,1,GCF_000348705.1_ASM34870v1_genomic.fna_prepare-split125N.fna,ASM34870v1,PCS8235,Streptococcus pneumoniae PCS8235
