assembly_accession,bioproject,biosample,wgs_master,excluded_from_refseq,refseq_category,relation_to_type_material,taxid,species_taxid,organism_name,infraspecific_name,isolate,version_status,assembly_level,release_type,genome_rep,seq_rel_date,asm_name_x,submitter,gbrs_paired_asm,paired_asm_comp,ftp_path,local_filename,strain,orig_name,to_annotate,gsize,nb_conts,L90,file,asm_name_y,name_no_strain,label
GCF_000307615.1,PRJNA224116,SAMEA2272689,,,na,,879088,1639,Listeria monocytogenes SLCC2378,strain=SLCC2378,,latest,Complete Genome,Major,Full,2012/09/10,ASM30761v1,ERA-NET / Spatelis,GCA_000307615.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/307/615/GCF_000307615.1_ASM30761v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_000307615.1/GCF_000307615.1_ASM30761v1_genomic.fna.gz,LIMO.0521.00157,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_000307615.1_ASM30761v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_000307615.1_ASM30761v1_genomic.fna_prepare-split125N.fna,2941360,1,1,GCF_000307615.1_ASM30761v1_genomic.fna_prepare-split125N.fna,ASM30761v1,SLCC2378,Listeria monocytogenes SLCC2378
GCF_000306905.1,PRJNA224116,SAMEA2272785,,,na,,879089,1639,Listeria monocytogenes SLCC2540,strain=SLCC2540,,latest,Complete Genome,Major,Full,2012/09/10,ASM30690v1,ERA-NET / Spatelis,GCA_000306905.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/306/905/GCF_000306905.1_ASM30690v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_000306905.1/GCF_000306905.1_ASM30690v1_genomic.fna.gz,LIMO.0521.00158,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_000306905.1_ASM30690v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_000306905.1_ASM30690v1_genomic.fna_prepare-split125N.fna,2976958,1,1,GCF_000306905.1_ASM30690v1_genomic.fna_prepare-split125N.fna,ASM30690v1,SLCC2540,Listeria monocytogenes SLCC2540
GCF_000306985.1,PRJNA224116,SAMEA2272571,,,na,,879090,1639,Listeria monocytogenes SLCC7179,strain=SLCC7179,,latest,Complete Genome,Major,Full,2012/09/10,ASM30698v1,ERA-NET / Spatelis,GCA_000306985.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/306/985/GCF_000306985.1_ASM30698v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_000306985.1/GCF_000306985.1_ASM30698v1_genomic.fna.gz,LIMO.0521.00159,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_000306985.1_ASM30698v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_000306985.1_ASM30698v1_genomic.fna_prepare-split125N.fna,2882234,1,1,GCF_000306985.1_ASM30698v1_genomic.fna_prepare-split125N.fna,ASM30698v1,SLCC7179,Listeria monocytogenes SLCC7179
GCF_000307005.1,PRJNA224116,SAMEA2272506,,,na,,882020,1639,Listeria monocytogenes SLCC2479,strain=SLCC2479,,latest,Complete Genome,Major,Full,2012/09/10,ASM30700v1,ERA-NET / Spatelis,GCA_000307005.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/307/005/GCF_000307005.1_ASM30700v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_000307005.1/GCF_000307005.1_ASM30700v1_genomic.fna.gz,LIMO.0521.00160,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_000307005.1_ASM30700v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_000307005.1_ASM30700v1_genomic.fna_prepare-split125N.fna,2972172,1,1,GCF_000307005.1_ASM30700v1_genomic.fna_prepare-split125N.fna,ASM30700v1,SLCC2479,Listeria monocytogenes SLCC2479
GCF_000307085.1,PRJNA224116,SAMEA2272305,,,na,,882094,1639,Listeria monocytogenes L312,strain=L312,,latest,Complete Genome,Major,Full,2012/09/20,ASM30708v1,ERA-NET / Spatelis,GCA_000307085.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/307/085/GCF_000307085.1_ASM30708v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_000307085.1/GCF_000307085.1_ASM30708v1_genomic.fna.gz,LIMO.0521.00161,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_000307085.1_ASM30708v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_000307085.1_ASM30708v1_genomic.fna_prepare-split125N.fna,2912346,1,1,GCF_000307085.1_ASM30708v1_genomic.fna_prepare-split125N.fna,ASM30708v1,L312,Listeria monocytogenes L312
GCF_000307025.1,PRJNA224116,SAMEA2271997,,,na,,882095,1639,Listeria monocytogenes ATCC 19117,strain=ATCC 19117,,latest,Complete Genome,Major,Full,2012/09/10,ASM30702v1,ERA-NET / Spatelis,GCA_000307025.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/307/025/GCF_000307025.1_ASM30702v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_000307025.1/GCF_000307025.1_ASM30702v1_genomic.fna.gz,LIMO.0521.00162,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_000307025.1_ASM30702v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_000307025.1_ASM30702v1_genomic.fna_prepare-split125N.fna,2951805,1,1,GCF_000307025.1_ASM30702v1_genomic.fna_prepare-split125N.fna,ASM30702v1,ATCC 19117,Listeria monocytogenes ATCC 19117
GCF_001454905.1,PRJNA224116,SAMN04286631,,,na,,882095,1639,Listeria monocytogenes ATCC 19117,strain=WSLC 1033,,latest,Complete Genome,Major,Full,2015/12/01,ASM145490v1,ETH Zurich,GCA_001454905.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/001/454/905/GCF_001454905.1_ASM145490v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_001454905.1/GCF_001454905.1_ASM145490v1_genomic.fna.gz,LIMO.0521.00163,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_001454905.1_ASM145490v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_001454905.1_ASM145490v1_genomic.fna_prepare-split125N.fna,2950820,1,1,GCF_001454905.1_ASM145490v1_genomic.fna_prepare-split125N.fna,ASM145490v1,WSLC 1033,Listeria monocytogenes ATCC 19117 WSLC 1033
GCF_000307045.1,PRJNA224116,SAMEA2272672,,,na,,882096,1639,Listeria monocytogenes SLCC5850,strain=SLCC5850,,latest,Complete Genome,Major,Full,2012/09/10,ASM30704v1,ERA-NET / Spatelis,GCA_000307045.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/307/045/GCF_000307045.1_ASM30704v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_000307045.1/GCF_000307045.1_ASM30704v1_genomic.fna.gz,LIMO.0521.00164,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_000307045.1_ASM30704v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_000307045.1_ASM30704v1_genomic.fna_prepare-split125N.fna,2907142,1,1,GCF_000307045.1_ASM30704v1_genomic.fna_prepare-split125N.fna,ASM30704v1,SLCC5850,Listeria monocytogenes SLCC5850
GCF_000307065.1,PRJNA224116,SAMEA2272177,,,na,,882097,1639,Listeria monocytogenes SLCC2376,strain=SLCC2376,,latest,Complete Genome,Major,Full,2012/09/10,ASM30706v1,ERA-NET / Spatelis,GCA_000307065.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/307/065/GCF_000307065.1_ASM30706v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_000307065.1/GCF_000307065.1_ASM30706v1_genomic.fna.gz,LIMO.0521.00165,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_000307065.1_ASM30706v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_000307065.1_ASM30706v1_genomic.fna_prepare-split125N.fna,2840185,1,1,GCF_000307065.1_ASM30706v1_genomic.fna_prepare-split125N.fna,ASM30706v1,SLCC2376,Listeria monocytogenes SLCC2376
GCF_000195435.3,PRJNA224116,SAMN01813900,,,na,,930781,1639,Listeria monocytogenes J1816,strain=J1816,,latest,Complete Genome,Major,Full,2015/09/08,ASM19543v4,FDA,GCA_000195435.4,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/195/435/GCF_000195435.3_ASM19543v4,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_000195435.3/GCF_000195435.3_ASM19543v4_genomic.fna.gz,LIMO.0521.00166,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_000195435.3_ASM19543v4_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_000195435.3_ASM19543v4_genomic.fna_prepare-split125N.fna,2947460,1,1,GCF_000195435.3_ASM19543v4_genomic.fna_prepare-split125N.fna,ASM19543v4,J1816,Listeria monocytogenes J1816
GCF_000195395.5,PRJNA224116,SAMN01816124,,,na,,930782,1639,Listeria monocytogenes J1-220,strain=J1-220,,latest,Complete Genome,Major,Full,2019/12/05,ASM19539v6,FDA,GCA_000195395.6,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/195/395/GCF_000195395.5_ASM19539v6,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_000195395.5/GCF_000195395.5_ASM19539v6_genomic.fna.gz,LIMO.0521.00167,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_000195395.5_ASM19539v6_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_000195395.5_ASM19539v6_genomic.fna_prepare-split125N.fna,3032269,1,1,GCF_000195395.5_ASM19539v6_genomic.fna_prepare-split125N.fna,ASM19539v6,J1-220,Listeria monocytogenes J1-220
GCF_000197755.2,PRJNA224116,SAMEA2271969,,,na,,932919,1639,Listeria monocytogenes SLCC2755,strain=SLCC2755,,latest,Complete Genome,Major,Full,2012/09/10,ASM19775v2,ERA-NET / Spatelis,GCA_000197755.2,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/197/755/GCF_000197755.2_ASM19775v2,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_000197755.2/GCF_000197755.2_ASM19775v2_genomic.fna.gz,LIMO.0521.00255,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_000197755.2_ASM19775v2_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_000197755.2_ASM19775v2_genomic.fna_prepare-split125N.fna,3023926,2,1,GCF_000197755.2_ASM19775v2_genomic.fna_prepare-split125N.fna,ASM19775v2,SLCC2755,Listeria monocytogenes SLCC2755
GCF_000210815.2,PRJNA224116,SAMEA2272627,,,na,,932920,1639,Listeria monocytogenes SLCC2372,strain=SLCC2372,,latest,Complete Genome,Major,Full,2012/09/10,ASM21081v2,ERA-NET / Spatelis,GCA_000210815.2,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/210/815/GCF_000210815.2_ASM21081v2,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_000210815.2/GCF_000210815.2_ASM21081v2_genomic.fna.gz,LIMO.0521.00256,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_000210815.2_ASM21081v2_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_000210815.2_ASM21081v2_genomic.fna_prepare-split125N.fna,3022910,2,1,GCF_000210815.2_ASM21081v2_genomic.fna_prepare-split125N.fna,ASM21081v2,SLCC2372,Listeria monocytogenes SLCC2372
GCF_000212455.1,PRJNA224116,SAMN02415240,AFGI00000000.1,,na,,1027396,1639,Listeria monocytogenes str. Scott A,strain=Scott A,,latest,Chromosome,Major,Full,2011/05/06,ASM21245v1,"Institute of Food, Nutrition and Health, ETH Zurich",GCA_000212455.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/212/455/GCF_000212455.1_ASM21245v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_000212455.1/GCF_000212455.1_ASM21245v1_genomic.fna.gz,LIMO.0521.00168,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_000212455.1_ASM21245v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_000212455.1_ASM21245v1_genomic.fna_prepare-split125N.fna,3021822,1,1,GCF_000212455.1_ASM21245v1_genomic.fna_prepare-split125N.fna,ASM21245v1,Scott A,Listeria monocytogenes str. Scott A
GCF_000218305.1,PRJNA224116,SAMN02604342,,,na,,1030009,1639,Listeria monocytogenes M7,strain=M7,,latest,Complete Genome,Major,Full,2011/06/14,ASM21830v1,Zhejiang University,GCA_000218305.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/218/305/GCF_000218305.1_ASM21830v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_000218305.1/GCF_000218305.1_ASM21830v1_genomic.fna.gz,LIMO.0521.00169,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_000218305.1_ASM21830v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_000218305.1_ASM21830v1_genomic.fna_prepare-split125N.fna,2976163,1,1,GCF_000218305.1_ASM21830v1_genomic.fna_prepare-split125N.fna,ASM21830v1,M7,Listeria monocytogenes M7
GCF_000258905.1,PRJNA224116,SAMN02604190,,,na,,1126011,1639,Listeria monocytogenes 07PF0776,strain=07PF0776,,latest,Complete Genome,Major,Full,2012/04/17,ASM25890v1,University of Illinois at Chicago,GCA_000258905.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/258/905/GCF_000258905.1_ASM25890v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_000258905.1/GCF_000258905.1_ASM25890v1_genomic.fna.gz,LIMO.0521.00170,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_000258905.1_ASM25890v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_000258905.1_ASM25890v1_genomic.fna_prepare-split125N.fna,2901562,1,1,GCF_000258905.1_ASM25890v1_genomic.fna_prepare-split125N.fna,ASM25890v1,07PF0776,Listeria monocytogenes 07PF0776
GCF_004763665.1,PRJNA224116,SAMN01816209,,,na,,1134669,1639,Listeria monocytogenes serotype 4b str. LIS0087,strain=LIS0087,,latest,Complete Genome,Major,Full,2019/10/07,ASM476366v2,FDA,GCA_004763665.2,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/004/763/665/GCF_004763665.1_ASM476366v2,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_004763665.1/GCF_004763665.1_ASM476366v2_genomic.fna.gz,LIMO.0521.00171,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_004763665.1_ASM476366v2_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_004763665.1_ASM476366v2_genomic.fna_prepare-split125N.fna,2843285,1,1,GCF_004763665.1_ASM476366v2_genomic.fna_prepare-split125N.fna,ASM476366v2,LIS0087,Listeria monocytogenes serotype 4b str. LIS0087
GCF_002213985.1,PRJNA224116,SAMN02713777,,,na,,1196159,1639,Listeria monocytogenes serotype 4b str. 81-0558,strain=81-0558,,latest,Complete Genome,Major,Full,2017/06/30,ASM221398v1,Public Health Agency of Canada,GCA_002213985.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/213/985/GCF_002213985.1_ASM221398v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_002213985.1/GCF_002213985.1_ASM221398v1_genomic.fna.gz,LIMO.0521.00172,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_002213985.1_ASM221398v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_002213985.1_ASM221398v1_genomic.fna_prepare-split125N.fna,2971543,1,1,GCF_002213985.1_ASM221398v1_genomic.fna_prepare-split125N.fna,ASM221398v1,81-0558,Listeria monocytogenes serotype 4b str. 81-0558
GCF_002214005.1,PRJNA224116,SAMN02713778,,,na,,1196160,1639,Listeria monocytogenes serotype 4b str. 81-0592,strain=81-0592,,latest,Complete Genome,Major,Full,2017/06/30,ASM221400v1,Public Health Agency of Canada,GCA_002214005.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/214/005/GCF_002214005.1_ASM221400v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_002214005.1/GCF_002214005.1_ASM221400v1_genomic.fna.gz,LIMO.0521.00173,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_002214005.1_ASM221400v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_002214005.1_ASM221400v1_genomic.fna_prepare-split125N.fna,2975864,1,1,GCF_002214005.1_ASM221400v1_genomic.fna_prepare-split125N.fna,ASM221400v1,81-0592,Listeria monocytogenes serotype 4b str. 81-0592
GCF_000513615.1,PRJNA224116,SAMN05771116,,,na,,1196161,1639,Listeria monocytogenes serotype 4b str. 81-0861,strain=81-0861,,latest,Complete Genome,Major,Full,2014/01/07,ASM51361v1,Public Health Agency of Canada,GCA_000513615.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/513/615/GCF_000513615.1_ASM51361v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_000513615.1/GCF_000513615.1_ASM51361v1_genomic.fna.gz,LIMO.0521.00174,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_000513615.1_ASM51361v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_000513615.1_ASM51361v1_genomic.fna_prepare-split125N.fna,2974403,1,1,GCF_000513615.1_ASM51361v1_genomic.fna_prepare-split125N.fna,ASM51361v1,81-0861,Listeria monocytogenes serotype 4b str. 81-0861
GCF_002214065.1,PRJNA224116,SAMN07124730,,,na,,1196162,1639,Listeria monocytogenes serotype 4b str. 10-0809,strain=10-0809,,latest,Complete Genome,Major,Full,2017/07/03,ASM221406v1,Public Health Agency of Canada,GCA_002214065.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/214/065/GCF_002214065.1_ASM221406v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_002214065.1/GCF_002214065.1_ASM221406v1_genomic.fna.gz,LIMO.0521.00175,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_002214065.1_ASM221406v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_002214065.1_ASM221406v1_genomic.fna_prepare-split125N.fna,2975853,1,1,GCF_002214065.1_ASM221406v1_genomic.fna_prepare-split125N.fna,ASM221406v1,10-0809,Listeria monocytogenes serotype 4b str. 10-0809
GCF_002214125.1,PRJNA224116,SAMN07124733,,,na,,1196165,1639,Listeria monocytogenes serotype 1/2a str. 10-0812,strain=10-0812,,latest,Complete Genome,Major,Full,2017/07/03,ASM221412v1,Public Health Agency of Canada,GCA_002214125.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/214/125/GCF_002214125.1_ASM221412v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_002214125.1/GCF_002214125.1_ASM221412v1_genomic.fna.gz,LIMO.0521.00176,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_002214125.1_ASM221412v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_002214125.1_ASM221412v1_genomic.fna_prepare-split125N.fna,2942234,1,1,GCF_002214125.1_ASM221412v1_genomic.fna_prepare-split125N.fna,ASM221412v1,10-0812,Listeria monocytogenes serotype 1/2a str. 10-0812
GCF_002213805.1,PRJNA224116,SAMN07124735,,,na,,1196167,1639,Listeria monocytogenes serotype 1/2a str. 10-4754,strain=10-4754,,latest,Complete Genome,Major,Full,2017/06/30,ASM221380v1,Public Health Agency of Canada,GCA_002213805.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/213/805/GCF_002213805.1_ASM221380v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_002213805.1/GCF_002213805.1_ASM221380v1_genomic.fna.gz,LIMO.0521.00177,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_002213805.1_ASM221380v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_002213805.1_ASM221380v1_genomic.fna_prepare-split125N.fna,2910922,1,1,GCF_002213805.1_ASM221380v1_genomic.fna_prepare-split125N.fna,ASM221380v1,10-4754,Listeria monocytogenes serotype 1/2a str. 10-4754
GCF_002213845.1,PRJNA224116,SAMN07124737,,,na,,1196169,1639,Listeria monocytogenes serotype 1/2a str. 10-0933,strain=10-0933,,latest,Complete Genome,Major,Full,2017/06/30,ASM221384v1,Public Health Agency of Canada,GCA_002213845.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/213/845/GCF_002213845.1_ASM221384v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_002213845.1/GCF_002213845.1_ASM221384v1_genomic.fna.gz,LIMO.0521.00178,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_002213845.1_ASM221384v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_002213845.1_ASM221384v1_genomic.fna_prepare-split125N.fna,2870277,1,1,GCF_002213845.1_ASM221384v1_genomic.fna_prepare-split125N.fna,ASM221384v1,10-0933,Listeria monocytogenes serotype 1/2a str. 10-0933
GCF_002213885.1,PRJNA224116,SAMN07124739,,,na,,1196171,1639,Listeria monocytogenes serotype 4b str. 02-1103,strain=02-1103,,latest,Complete Genome,Major,Full,2017/06/30,ASM221388v1,Public Health Agency of Canada,GCA_002213885.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/213/885/GCF_002213885.1_ASM221388v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_002213885.1/GCF_002213885.1_ASM221388v1_genomic.fna.gz,LIMO.0521.00179,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_002213885.1_ASM221388v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_002213885.1_ASM221388v1_genomic.fna_prepare-split125N.fna,2979105,1,1,GCF_002213885.1_ASM221388v1_genomic.fna_prepare-split125N.fna,ASM221388v1,02-1103,Listeria monocytogenes serotype 4b str. 02-1103
GCF_002213505.1,PRJNA224116,SAMN02944848,,,na,,1196174,1639,Listeria monocytogenes serotype 4b str. 02-6679,strain=02-6679,,latest,Complete Genome,Major,Full,2017/06/30,ASM221350v1,Public Health Agency of Canada,GCA_002213505.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/213/505/GCF_002213505.1_ASM221350v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_002213505.1/GCF_002213505.1_ASM221350v1_genomic.fna.gz,LIMO.0521.00180,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_002213505.1_ASM221350v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_002213505.1_ASM221350v1_genomic.fna_prepare-split125N.fna,2908004,1,1,GCF_002213505.1_ASM221350v1_genomic.fna_prepare-split125N.fna,ASM221350v1,02-6679,Listeria monocytogenes serotype 4b str. 02-6679
GCF_000513695.1,PRJNA224116,SAMN05771118,,,na,,1196176,1639,Listeria monocytogenes serotype 1/2a str. 88-0478,strain=88-0478,,latest,Complete Genome,Major,Full,2014/01/07,ASM51369v1,Public Health Agency of Canada,GCA_000513695.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/000/513/695/GCF_000513695.1_ASM51369v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_000513695.1/GCF_000513695.1_ASM51369v1_genomic.fna.gz,LIMO.0521.00181,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_000513695.1_ASM51369v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_000513695.1_ASM51369v1_genomic.fna_prepare-split125N.fna,2994351,1,1,GCF_000513695.1_ASM51369v1_genomic.fna_prepare-split125N.fna,ASM51369v1,88-0478,Listeria monocytogenes serotype 1/2a str. 88-0478
GCF_002213685.1,PRJNA224116,SAMN07124743,,,na,,1196177,1639,Listeria monocytogenes serotype 1/2a str. 95-0093,strain=95-0093,,latest,Complete Genome,Major,Full,2017/06/30,ASM221368v1,Public Health Agency of Canada,GCA_002213685.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/213/685/GCF_002213685.1_ASM221368v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_002213685.1/GCF_002213685.1_ASM221368v1_genomic.fna.gz,LIMO.0521.00182,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_002213685.1_ASM221368v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_002213685.1_ASM221368v1_genomic.fna_prepare-split125N.fna,3000273,1,1,GCF_002213685.1_ASM221368v1_genomic.fna_prepare-split125N.fna,ASM221368v1,95-0093,Listeria monocytogenes serotype 1/2a str. 95-0093
GCF_002213705.1,PRJNA224116,SAMN07124744,,,na,,1196178,1639,Listeria monocytogenes serotype 1/2a str. 98-2035,strain=98-2035,,latest,Complete Genome,Major,Full,2017/06/30,ASM221370v1,Public Health Agency of Canada,GCA_002213705.1,identical,ftp://ftp.ncbi.nlm.nih.gov/genomes/all/GCF/002/213/705/GCF_002213705.1_ASM221370v1,./Listeria_monocytogenes/1-prepare_module/refseq/bacteria/GCF_002213705.1/GCF_002213705.1_ASM221370v1_genomic.fna.gz,LIMO.0521.00183,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_002213705.1_ASM221370v1_genomic.fna_prepare-split125N.fna,Listeria_monocytogenes/1-prepare_module/tmp_files/GCF_002213705.1_ASM221370v1_genomic.fna_prepare-split125N.fna,3032209,1,1,GCF_002213705.1_ASM221370v1_genomic.fna_prepare-split125N.fna,ASM221370v1,98-2035,Listeria monocytogenes serotype 1/2a str. 98-2035
