Seq_id	Size	Description
1	3412234	LEPN.0521.00005
2	3546234	LEPN.0521.00004
3	3515377	LEPN.0521.00011
4	3581477	LEPN.0521.00003
5	3471959	LEPN.0521.00014
6	3503573	LEPN.0521.00022
7	3487066	LEPN.0521.00017
8	3376636	LEPN.0521.00008
9	3498323	LEPN.0521.00018
10	3458914	LEPN.0521.00010
11	3661362	LEPN.0521.00001
12	3363033	LEPN.0521.00019
13	3458918	LEPN.0521.00007
14	3389966	LEPN.0521.00006
15	3460779	LEPN.0521.00002
16	3458918	LEPN.0521.00009
17	3611000	LEPN.0521.00016
18	3555279	LEPN.0521.00015
19	3461540	LEPN.0521.00021
20	3500943	LEPN.0521.00012
21	3548205	LEPN.0521.00020
22	3474810	LEPN.0521.00013
--------------------------------------------------------------------------------
Block #167
Seq_id	Strand	Start	End	Length
9	+	3252678	3272567	19889
10	+	3219782	3239630	19848
11	+	3405740	3425629	19889
12	+	3117392	3137281	19889
13	+	3219786	3239634	19848
14	+	3150879	3170727	19848
15	+	3225266	3245215	19949
16	+	3219786	3239634	19848
17	+	3374161	3394108	19947
18	+	3316051	3336000	19949
19	+	3226191	3246140	19949
20	+	3256479	3276428	19949
21	+	3302133	3321902	19769
22	+	3243375	3263324	19949
--------------------------------------------------------------------------------
Block #117
Seq_id	Strand	Start	End	Length
1	+	3202945	3207992	5047
2	+	3313930	3318970	5040
3	+	3307258	3312306	5048
4	+	3349152	3354192	5040
5	+	3263675	3268723	5048
6	+	3283146	3288190	5044
7	+	3278948	3283995	5047
8	+	3169002	3174055	5053
9	+	3277898	3282944	5046
10	+	3251279	3256333	5054
11	+	3430961	3436007	5046
12	+	3142612	3147659	5047
13	+	3251283	3256337	5054
14	+	3182376	3187430	5054
15	+	3252495	3257543	5048
16	+	3251283	3256337	5054
17	+	3401389	3406437	5048
18	+	3343281	3348329	5048
19	+	3253421	3258469	5048
20	+	3283715	3288754	5039
21	+	3329188	3334227	5039
22	+	3270605	3275653	5048
--------------------------------------------------------------------------------
Block #118
Seq_id	Strand	Start	End	Length
1	+	3214661	3239629	24968
2	+	3338499	3363309	24810
3	+	3317559	3342461	24902
4	+	3373721	3398552	24831
5	+	3273976	3298878	24902
6	+	3304455	3329532	25077
7	+	3289248	3314150	24902
8	+	3181276	3206487	25211
9	+	3299210	3324286	25076
10	+	3263554	3288765	25211
11	+	3453938	3478884	24946
12	+	3163925	3189003	25078
13	+	3263558	3288769	25211
14	+	3194651	3219862	25211
15	+	3262796	3287698	24902
16	+	3263558	3288769	25211
17	+	3411690	3436581	24891
18	+	3353605	3378636	25031
19	+	3263722	3288624	24902
20	+	3303173	3328027	24854
21	+	3348646	3373574	24928
22	+	3280906	3305808	24902
--------------------------------------------------------------------------------
Block #119
Seq_id	Strand	Start	End	Length
1	+	3239630	3248170	8540
2	+	3363310	3372016	8706
3	+	3342462	3351148	8686
4	+	3398553	3407259	8706
5	+	3298879	3307566	8687
6	+	3329533	3338134	8601
7	+	3314151	3322837	8686
8	+	3206488	3215000	8512
9	+	3324287	3332888	8601
10	+	3288766	3297278	8512
11	+	3480445	3488986	8541
12	+	3189004	3197605	8601
13	+	3288770	3297282	8512
14	+	3219863	3228330	8467
15	+	3287699	3296385	8686
16	+	3288770	3297282	8512
17	+	3436589	3445279	8690
18	+	3378637	3387233	8596
19	+	3288625	3297311	8686
20	+	3328028	3336714	8686
21	+	3373680	3382233	8553
22	+	3305809	3314495	8686
--------------------------------------------------------------------------------
Block #120
Seq_id	Strand	Start	End	Length
1	+	3249361	3283600	34239
2	+	3373189	3407643	34454
3	+	3352339	3386577	34238
4	+	3408432	3442886	34454
5	+	3308757	3343159	34402
6	+	3339307	3373719	34412
7	+	3324028	3358266	34238
8	+	3218367	3251569	33202
9	+	3334061	3368472	34411
10	+	3300645	3333847	33202
11	+	3490159	3524613	34454
12	+	3198778	3233184	34406
13	+	3300649	3333851	33202
14	+	3231697	3264899	33202
15	+	3297587	3331979	34392
16	+	3300649	3333851	33202
17	+	3446470	3480708	34238
18	+	3388416	3422654	34238
19	+	3298502	3332740	34238
20	+	3337905	3372143	34238
21	+	3385161	3419406	34245
22	+	3315686	3350124	34438
--------------------------------------------------------------------------------
Block #121
Seq_id	Strand	Start	End	Length
1	+	3285589	3294540	8951
2	+	3414081	3423031	8950
3	+	3388567	3397532	8965
4	+	3449324	3458274	8950
5	+	3345149	3354114	8965
6	+	3375709	3384659	8950
7	+	3360256	3369221	8965
8	+	3252454	3261377	8923
9	+	3370462	3379412	8950
10	+	3334732	3343655	8923
11	+	3532016	3540966	8950
12	+	3235174	3244123	8949
13	+	3334736	3343659	8923
14	+	3265784	3274707	8923
15	+	3333969	3342934	8965
16	+	3334736	3343659	8923
17	+	3482698	3491663	8965
18	+	3424644	3433595	8951
19	+	3334730	3343695	8965
20	+	3374133	3383098	8965
21	+	3421396	3430361	8965
22	+	3350960	3359875	8915
--------------------------------------------------------------------------------
Block #122
Seq_id	Strand	Start	End	Length
1	+	3294636	3301375	6739
2	+	3423324	3430231	6907
3	+	3400414	3407134	6720
4	+	3458567	3465474	6907
5	+	3356996	3363716	6720
6	+	3384952	3391831	6879
7	+	3372103	3378823	6720
8	+	3262925	3269853	6928
9	+	3379705	3386584	6879
10	+	3345203	3352131	6928
11	+	3541259	3548065	6806
12	+	3244416	3251295	6879
13	+	3345207	3352135	6928
14	+	3276255	3283183	6928
15	+	3345816	3352536	6720
16	+	3345207	3352135	6928
17	+	3494545	3501265	6720
18	+	3433696	3440430	6734
19	+	3346577	3353297	6720
20	+	3385980	3392700	6720
21	+	3433243	3439963	6720
22	+	3359971	3366607	6636
--------------------------------------------------------------------------------
Block #123
Seq_id	Strand	Start	End	Length
1	+	3316402	3333335	16933
2	+	3446430	3462955	16525
3	+	3421419	3438352	16933
4	+	3481673	3498198	16525
5	+	3378001	3394934	16933
6	+	3410715	3427671	16956
7	+	3393108	3410041	16933
8	+	3287711	3304530	16819
9	+	3405465	3422421	16956
10	+	3369989	3386808	16819
11	+	3569813	3586853	17040
12	+	3270176	3287132	16956
13	+	3369993	3386812	16819
14	+	3301041	3317860	16819
15	+	3366821	3383754	16933
16	+	3369993	3386812	16819
17	+	3518148	3535082	16934
18	+	3461320	3478253	16933
19	+	3367582	3384515	16933
20	+	3406985	3423918	16933
21	+	3454247	3471180	16933
22	+	3380852	3397785	16933
--------------------------------------------------------------------------------
Block #124
Seq_id	Strand	Start	End	Length
1	+	3342544	3348187	5643
2	+	3468408	3474054	5646
3	+	3447562	3453210	5648
4	+	3503651	3509297	5646
5	+	3404144	3409792	5648
7	+	3419251	3424899	5648
8	+	3311147	3316782	5635
10	+	3393425	3399060	5635
11	+	3592306	3597967	5661
13	+	3393429	3399064	5635
14	+	3324477	3330112	5635
15	+	3392964	3398612	5648
16	+	3393429	3399064	5635
18	+	3487463	3493111	5648
19	+	3393725	3399373	5648
20	+	3433128	3438776	5648
21	+	3480390	3486038	5648
22	+	3406995	3412643	5648
--------------------------------------------------------------------------------
Block #125
Seq_id	Strand	Start	End	Length
1	+	3348687	3359985	11298
2	+	3474554	3485855	11301
3	+	3453710	3465009	11299
4	+	3509797	3521098	11301
5	+	3410292	3421591	11299
6	+	3441904	3453213	11309
7	+	3425399	3436698	11299
8	+	3317245	3328408	11163
9	+	3436656	3447965	11309
10	+	3399523	3410686	11163
11	+	3599686	3610996	11310
12	+	3301364	3312672	11308
13	+	3399527	3410690	11163
14	+	3330575	3341738	11163
15	+	3399112	3410411	11299
16	+	3399527	3410690	11163
17	+	3549335	3560632	11297
18	+	3493611	3504908	11297
19	+	3399873	3411172	11299
20	+	3439276	3450575	11299
21	+	3486538	3497837	11299
22	+	3413143	3424442	11299
--------------------------------------------------------------------------------
Block #126
Seq_id	Strand	Start	End	Length
1	+	3361853	3373128	11275
2	+	3487717	3498991	11274
3	+	3466877	3478153	11276
4	+	3522960	3534234	11274
5	+	3423459	3434735	11276
6	+	3455081	3466359	11278
7	+	3438566	3449842	11276
8	+	3330270	3341547	11277
9	+	3449833	3461112	11279
10	+	3412548	3423825	11277
11	+	3612864	3624143	11279
12	+	3314540	3325819	11279
13	+	3412552	3423829	11277
14	+	3343600	3354877	11277
15	+	3412279	3423555	11276
16	+	3412552	3423829	11277
17	+	3562500	3573777	11277
18	+	3506776	3518052	11276
19	+	3413040	3424316	11276
20	+	3452443	3463719	11276
21	+	3499705	3510981	11276
22	+	3426310	3437586	11276
--------------------------------------------------------------------------------
Block #127
Seq_id	Strand	Start	End	Length
1	+	3373129	3400460	27331
2	+	3509006	3536352	27346
3	+	3478154	3505484	27330
4	+	3544249	3571595	27346
5	+	3434736	3462066	27330
6	+	3466360	3493691	27331
7	+	3449843	3477173	27330
8	+	3341548	3369007	27459
9	+	3461113	3488443	27330
10	+	3423826	3451285	27459
11	+	3624144	3651476	27332
12	+	3325820	3353151	27331
13	+	3423830	3451289	27459
14	+	3354878	3382337	27459
15	+	3423556	3450886	27330
16	+	3423830	3451289	27459
17	+	3573778	3601108	27330
18	+	3518053	3545389	27336
19	+	3424317	3451647	27330
20	+	3463720	3491050	27330
21	+	3510982	3538312	27330
22	+	3437587	3464917	27330
--------------------------------------------------------------------------------
Block #128
Seq_id	Strand	Start	End	Length
1	+	3406133	3412234	6101
2	+	3540124	3546234	6110
3	+	3509264	3515377	6113
4	+	3575367	3581477	6110
5	+	3465846	3471959	6113
6	+	3497463	3503573	6110
7	+	3480953	3487066	6113
8	+	3370513	3376636	6123
9	+	3492214	3498323	6109
10	+	3452791	3458914	6123
11	+	3655252	3661362	6110
12	+	3356923	3363033	6110
13	+	3452795	3458918	6123
14	+	3383843	3389966	6123
15	+	3454666	3460779	6113
16	+	3452795	3458918	6123
17	+	3604888	3611000	6112
18	+	3549169	3555279	6110
19	+	3455427	3461540	6113
20	+	3494830	3500943	6113
21	+	3542092	3548205	6113
22	+	3468697	3474810	6113
--------------------------------------------------------------------------------
Block #129
Seq_id	Strand	Start	End	Length
2	+	175566	188007	12441
3	+	186782	199224	12442
4	+	175567	188008	12441
4	+	210790	223231	12441
5	+	186558	198999	12441
7	+	186558	198999	12441
11	-	193340	180890	12450
11	+	219895	232386	12491
15	+	186558	198999	12441
17	+	192581	205022	12441
18	-	195108	182612	12496
19	+	186558	198999	12441
20	+	186558	198999	12441
21	+	186558	198999	12441
22	+	186558	198999	12441
--------------------------------------------------------------------------------
Block #130
Seq_id	Strand	Start	End	Length
2	+	190451	196799	6348
3	+	201527	207875	6348
4	+	190452	196800	6348
4	+	225675	232023	6348
5	+	201302	207650	6348
7	+	201231	207579	6348
11	-	177122	170757	6365
15	+	201302	207650	6348
17	+	207540	213888	6348
19	+	201302	207650	6348
20	+	201302	207650	6348
21	+	201302	207650	6348
22	+	201302	207650	6348
--------------------------------------------------------------------------------
Block #131
Seq_id	Strand	Start	End	Length
2	+	202518	211941	9423
4	+	237742	247165	9423
--------------------------------------------------------------------------------
Block #132
Seq_id	Strand	Start	End	Length
2	+	1142164	1148292	6128
4	+	1177385	1183513	6128
--------------------------------------------------------------------------------
Block #133
Seq_id	Strand	Start	End	Length
2	+	1165370	1175867	10497
4	+	1200591	1211088	10497
--------------------------------------------------------------------------------
Block #134
Seq_id	Strand	Start	End	Length
2	+	1190333	1195720	5387
4	+	1225554	1230941	5387
6	+	1234276	1239651	5375
9	+	1235492	1240866	5374
11	+	1295536	1300917	5381
12	+	1191039	1196414	5375
--------------------------------------------------------------------------------
Block #135
Seq_id	Strand	Start	End	Length
2	+	1433324	1440348	7024
4	+	1468546	1475570	7024
11	+	1536923	1543947	7024
--------------------------------------------------------------------------------
Block #136
Seq_id	Strand	Start	End	Length
2	+	2085450	2090629	5179
4	+	2120672	2125851	5179
11	+	2211731	2216910	5179
--------------------------------------------------------------------------------
Block #137
Seq_id	Strand	Start	End	Length
2	+	2363809	2381163	17354
4	+	2399030	2416384	17354
--------------------------------------------------------------------------------
Block #138
Seq_id	Strand	Start	End	Length
2	+	2383782	2388831	5049
4	+	2419003	2424052	5049
--------------------------------------------------------------------------------
Block #139
Seq_id	Strand	Start	End	Length
2	+	2714748	2724941	10193
4	+	2749969	2760162	10193
--------------------------------------------------------------------------------
Block #140
Seq_id	Strand	Start	End	Length
2	+	2783760	2792382	8622
4	+	2818981	2827603	8622
11	+	2874973	2883595	8622
--------------------------------------------------------------------------------
Block #141
Seq_id	Strand	Start	End	Length
2	+	3329043	3338374	9331
4	+	3364265	3373596	9331
6	+	3295000	3304330	9330
9	+	3289755	3299085	9330
11	+	3444482	3453813	9331
12	+	3154469	3163800	9331
20	+	3293655	3302998	9343
21	+	3339128	3348471	9343
--------------------------------------------------------------------------------
Block #142
Seq_id	Strand	Start	End	Length
2	+	3437705	3442876	5171
4	+	3472948	3478119	5171
--------------------------------------------------------------------------------
Block #143
Seq_id	Strand	Start	End	Length
2	+	3498992	3505707	6715
4	+	3534235	3540950	6715
--------------------------------------------------------------------------------
Block #144
Seq_id	Strand	Start	End	Length
3	+	219142	228598	9456
5	+	218917	228373	9456
6	+	179356	188807	9451
7	+	218846	228302	9456
8	+	177670	187121	9451
9	+	179354	188804	9450
10	+	177669	187120	9451
13	+	177670	187121	9451
14	+	177670	187121	9451
15	+	218917	228373	9456
16	+	177670	187121	9451
17	-	234967	225510	9457
18	+	213317	222773	9456
19	+	218917	228373	9456
20	+	218917	228373	9456
21	+	218917	228373	9456
22	+	218917	228373	9456
--------------------------------------------------------------------------------
Block #145
Seq_id	Strand	Start	End	Length
3	+	811737	820755	9018
5	+	808110	817128	9018
7	+	816755	825773	9018
15	+	806798	815816	9018
17	-	2590889	2581857	9032
18	+	816580	825598	9018
19	+	809758	818776	9018
20	+	811338	820356	9018
21	-	2348904	2339886	9018
22	+	811338	820356	9018
--------------------------------------------------------------------------------
Block #146
Seq_id	Strand	Start	End	Length
3	+	820757	839234	18477
5	+	817130	835604	18474
7	+	825775	844250	18475
15	+	815818	834293	18475
17	-	2579263	2560797	18466
18	+	825600	844075	18475
19	+	818778	837253	18475
20	+	820358	838833	18475
21	-	2339885	2321409	18476
22	+	820358	838832	18474
--------------------------------------------------------------------------------
Block #147
Seq_id	Strand	Start	End	Length
3	+	1335933	1347321	11388
5	+	1336210	1347598	11388
7	+	1357317	1368705	11388
15	+	1334668	1346056	11388
19	+	1334265	1345653	11388
20	+	1359849	1371237	11388
21	-	1823274	1811886	11388
22	+	1347033	1358421	11388
--------------------------------------------------------------------------------
Block #148
Seq_id	Strand	Start	End	Length
3	+	2106870	2113647	6777
5	+	2104294	2111071	6777
7	+	2119570	2126347	6777
15	+	2092870	2099647	6777
17	-	1246019	1239257	6762
18	+	2129435	2136212	6777
19	+	2094040	2100817	6777
20	+	2124660	2131437	6777
21	-	1060928	1054150	6778
22	+	2109223	2116000	6777
--------------------------------------------------------------------------------
Block #149
Seq_id	Strand	Start	End	Length
3	+	2594330	2602880	8550
6	-	1182841	1174293	8548
8	-	1176585	1168036	8549
9	-	1184049	1175500	8549
10	-	1202900	1194351	8549
13	-	1202902	1194353	8549
14	-	1180384	1171835	8549
16	-	1202902	1194353	8549
--------------------------------------------------------------------------------
Block #150
Seq_id	Strand	Start	End	Length
3	+	2936465	2941937	5472
5	+	2893324	2898796	5472
7	+	2908597	2914069	5472
15	+	2882132	2887604	5472
17	+	3029742	3035215	5473
18	+	2968969	2974442	5473
19	+	2883070	2888542	5472
20	+	2913358	2918830	5472
21	+	2959008	2964480	5472
22	+	2898253	2903725	5472
--------------------------------------------------------------------------------
Block #151
Seq_id	Strand	Start	End	Length
5	+	2278388	2285006	6618
7	+	2293663	2300280	6617
15	+	2266964	2273582	6618
17	-	1140368	1133749	6619
19	+	2268134	2274752	6618
20	+	2298754	2305372	6618
21	-	811795	805176	6619
22	+	2283317	2289935	6618
--------------------------------------------------------------------------------
Block #152
Seq_id	Strand	Start	End	Length
5	+	2292793	2321108	28315
7	+	2308067	2336382	28315
15	+	2281369	2309684	28315
17	-	1125962	1097648	28314
19	+	2282539	2310854	28315
20	+	2313159	2341474	28315
21	+	2358477	2386792	28315
22	+	2297722	2326037	28315
--------------------------------------------------------------------------------
Block #153
Seq_id	Strand	Start	End	Length
5	+	2322003	2336313	14310
7	+	2337277	2351587	14310
15	+	2310579	2324897	14318
17	-	1096753	1082441	14312
19	+	2311749	2326059	14310
20	+	2342369	2356679	14310
21	+	2387687	2401997	14310
22	+	2326932	2341242	14310
--------------------------------------------------------------------------------
Block #154
Seq_id	Strand	Start	End	Length
6	+	1217050	1223471	6421
9	+	1218268	1224687	6419
--------------------------------------------------------------------------------
Block #155
Seq_id	Strand	Start	End	Length
6	+	1223473	1234274	10801
9	+	1224689	1235490	10801
17	-	2202656	2192003	10653
--------------------------------------------------------------------------------
Block #156
Seq_id	Strand	Start	End	Length
6	+	2332431	2337858	5427
9	+	2333632	2339059	5427
--------------------------------------------------------------------------------
Block #157
Seq_id	Strand	Start	End	Length
6	+	2709225	2716068	6843
11	+	2802642	2809485	6843
--------------------------------------------------------------------------------
Block #158
Seq_id	Strand	Start	End	Length
6	+	3395182	3405775	10593
9	+	3389933	3400526	10593
12	+	3254644	3265237	10593
--------------------------------------------------------------------------------
Block #159
Seq_id	Strand	Start	End	Length
6	+	3433763	3441256	7493
9	+	3428513	3436008	7495
12	+	3293224	3300719	7495
17	+	3541178	3548601	7423
--------------------------------------------------------------------------------
Block #160
Seq_id	Strand	Start	End	Length
8	+	1204494	1217497	13003
10	+	1230809	1243812	13003
13	+	1230811	1243814	13003
14	+	1208293	1221296	13003
16	+	1230811	1243814	13003
--------------------------------------------------------------------------------
Block #161
Seq_id	Strand	Start	End	Length
8	+	1629038	1635105	6067
10	+	1655354	1661421	6067
13	+	1655357	1661424	6067
14	+	1632837	1638904	6067
16	+	1655357	1661424	6067
--------------------------------------------------------------------------------
Block #162
Seq_id	Strand	Start	End	Length
8	+	2353926	2372491	18565
10	+	2379430	2397995	18565
13	+	2379433	2397998	18565
14	+	2357720	2376285	18565
16	+	2379433	2397998	18565
--------------------------------------------------------------------------------
Block #163
Seq_id	Strand	Start	End	Length
8	+	2635787	2640862	5075
10	+	2666099	2671174	5075
13	+	2666102	2671177	5075
14	+	2644389	2649464	5075
16	+	2666102	2671177	5075
--------------------------------------------------------------------------------
Block #164
Seq_id	Strand	Start	End	Length
10	+	870240	881844	11604
12	+	863612	875186	11574
13	+	870242	881846	11604
16	+	870242	881846	11604
20	+	944272	955876	11604
--------------------------------------------------------------------------------
Block #165
Seq_id	Strand	Start	End	Length
10	+	2917103	2936985	19882
13	+	2917106	2936988	19882
16	+	2917106	2936988	19882
--------------------------------------------------------------------------------
Block #166
Seq_id	Strand	Start	End	Length
10	+	2952160	2962169	10009
13	+	2952163	2962172	10009
16	+	2952163	2962172	10009
--------------------------------------------------------------------------------
